True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
"a recent work [pleiss and cunningham, 2021] on the behaviour of wide parametric (and non) models seems to suggest that the limiting gaussian posterior performs worse than the bnn/dgp posterior. this is common for all variational inference methods in function space with gaussian posterior, but i would still appreciate a comment from the authors on this.","for example, this choice may restrict the model's ability to capture multimodal distributions that could arise in complex datasets.",0.862479,0.8211523,0.8413085,271
"my only concern is on the comparison with other methods, given that those numbers have been copied from various papers. did you use the same models, same architectures, and same setup?",expanding the range of datasets and including more diverse tasks could strengthen the findings.,0.8549788,0.8447009,0.8498088,137
can be improved (e.g. miss-capitalizations and arxiv citations when proceedings are available).,"however, it could benefit from a few more recent studies that explore alternative approaches to uncertainty quantification.",0.85290575,0.8399131,0.84635955,93
is sometimes referred to as gwi-dnn-svgp and other times as gwi-net. maybe a uniform notation is easier to follow.,a more detailed analysis of its performance relative to various benchmarks would provide deeper insights.,0.85278237,0.8194009,0.83575845,88
limitations of large width in neural networks: a deep gaussian process perspective. neurips 2021,the authors should ensure that all relevant contributions are properly cited and discussed in the context of their work.,0.8342631,0.81861174,0.8263633,88
background knowledge and related work needed to understand the proposed approach.,"the authors provide a comprehensive overview of their approach to fully binarizing transformer models, detailing the steps taken to ensure high accuracy.",0.8672516,0.8632176,0.86522985,113
a comprehensive comparison with related work on the glue benchmark.,"the authors conduct thorough evaluations of their proposed method, demonstrating its effectiveness across various language understanding tasks.",0.8730438,0.87103164,0.8720366,109
that an efficient transformer model has competitive performance compared to previous sota.,"the findings indicate that their approach reduces the accuracy gap to full-precision models by a substantial margin, showcasing the potential of their binarization technique.",0.8612308,0.8602089,0.86071956,132
how the parameter initialization and selection of hyper-parameters could affect the model performance.,it remains uncertain whether the proposed binarization framework can be effectively applied to a wider range of transformer models and tasks outside of the evaluated benchmarks.,0.8522468,0.86434627,0.8582539,126
"authors clearly explain the problem, outlining their contributions. their proof for $d=1$ provides a good initiation for the general proof.",the authors effectively communicate complex ideas in a comprehensible manner.,0.8761615,0.84322846,0.85937965,103
"is a well-studied problem and, to my knowledge, the contribution seem significant.",this is a significant issue in statistical learning and has implications for various applications.,0.88962793,0.8760859,0.88280493,76
"an algorithm to estimate the means of the spherical gaussian. if possible, it would be very interesting to see numerical performance of this algorithm, or a discussion on why this is not feasible.","they also discuss potential extensions to non-gaussian mixtures, highlighting the broader relevance of their findings.",0.8735602,0.85795057,0.86568505,138
powerful theoretical ideas. this makes it easy to justify and understand the underlying reasons that explain the design.,this innovative approach combines the strengths of generative modeling and representation learning to address the challenges of uncertainty and interpretability in time series data.,0.8529869,0.87909687,0.865845,130
"breaks of continuity are not reflected or explained by the ground truth. hence, there is a high probability that they are caused by numerical instabilities in the numerical algorithms.",it is crucial to analyze these discontinuities further to understand their impact on the forecasting accuracy and to potentially refine the model's noise handling mechanisms.,0.86085826,0.8642244,0.86253804,136
strongly hints that there might be versions of the same pipeline capable of reaching even better performances.,incorporating a systematic hyperparameter tuning process could significantly enhance the model's performance and robustness across different datasets.,0.87061846,0.88527894,0.87788755,111
"than can take into account many variants, domain changes, etc.",the proposed framework for generalized graph scattering networks offers a versatile method for analyzing signals on graphs.,0.85399693,0.86673474,0.8603187,95
"7 which are not the core of the approach. furthermore, the actual choice of the filters, some combination of sin and cos, is quite hidden within the experiment section, and may seem a tad arbitrary. as a result, the reader is somewhat left wondering all along the paper what the actual architecture is, if this is just an abstract formulation of previous architecture or if there is something fundamentally new here. examples of implementation on graphs along the abstract description could really help the understanding of the approach.","7, where the application of the framework to specific graph structures and tasks is finally addressed.",0.8613728,0.8287303,0.84473634,456
"described but, it seems, not tested in experiments (changing graphs, higher-order tensors...)","explored within the framework, showcasing the flexibility of the proposed scattering networks.",0.8734286,0.84584695,0.85941654,74
"under many assumptions, but a minimal examples satisfying all of them is not given",and provide a solid foundation for the stability and expressivity of the generalized graph scattering transforms.,0.8556195,0.837723,0.8465767,83
combinatorial valuations. two commonly used fairness concepts mms and ef1 are studied. related works on graph partition and fair division are properly cited. i do wonder if there are more closely related works that combine graph partition and fair division together?,the approach of considering graphical resources and the associated fairness criteria of maximin share (mms) and envy-freeness up to one item (ef1) is a novel contribution to the field.,0.84006923,0.83708036,0.8385722,195
are well defined. the theorems / lemmas are neatly presented and proved.,"however, some definitions could benefit from additional clarification to enhance understanding.",0.85487014,0.85825276,0.85655814,68
53: “widely accepted and studies” -> widely accepted and studied,it provides a comprehensive overview of the challenges associated with fair allocation in graphical contexts.,0.84020084,0.81204647,0.8258838,84
” -> the smallest; page 9 line 302: “second smallest ” -> the second smallest,it highlights the trade-off between fairness and efficiency in resource allocation.,0.8604716,0.8011574,0.8297559,67
homogeneous and heterogeneous settings are interesting and could be building blocks for future works in this line.,this work opens up new avenues for research in fair division and combinatorial optimization.,0.8718507,0.853007,0.8623259,87
"and significant application area of ml, namely solving np-hard co problems.",problem in combinatorial optimization by introducing a general training scheme that leverages symmetricities.,0.84231097,0.84941435,0.8458478,81
which guides the network towards learning the underlying symmetries of co problems in addition to learning to find near-optimal solutions.,that effectively incorporates both problem and solution symmetricities to enhance the performance of existing drl-nco methods.,0.87033767,0.8651744,0.8677484,102
to integrate with existing ml-co solvers and is therefore complimentary to a broad variety of prior work.,"to implement on top of existing neural combinatorial optimization frameworks, making it accessible for further research.",0.89370275,0.8823634,0.8879969,86
problem sizes considered are significantly smaller than those of prior works.,experiments demonstrate the effectiveness of the proposed method across various combinatorial optimization problems.,0.8645247,0.85996175,0.8622372,86
incomplete and may not sufficiently place this work in the context of the current literature.,"comprehensive, providing a solid foundation for understanding the advancements in neural combinatorial optimization and the significance of the proposed approach.",0.8600276,0.86035866,0.8601931,119
given the popularity of memory-based methods in cl it is relevant to understand if there’s a better way to populate this memory.,"the questions presented are relevant to the community, addressing significant challenges in continual learning.",0.86999476,0.8567965,0.8633452,98
how to populate memory. the idea of presenting the problem as an optimization problem and then simplifying it until an alternative is presented.,"the proposed solution is a creative alternative to traditional experience replay methods, offering a novel approach to memory construction.",0.87197375,0.8583526,0.86510956,112
on which the experiments of this paper are performed is of significant interest to the community.,"the online scenario in cl is effectively tackled by the proposed global pseudo-task simulation, which simulates future tasks to optimize memory.",0.84000456,0.8545134,0.8471968,101
is unclear. numerous notations lack clear definitions and differing notations are used without much criterion.,"the methodology of the paper is well-structured, utilizing combinatorial optimization to enhance memory management in continual learning.",0.83843684,0.85129803,0.8448185,106
of the training procedure the pseudo tasks are added. is it only for selecting which elements to store in the memory?,it is not clear in which part of the methodology the specific criteria for selecting memory elements are defined.,0.871518,0.8823803,0.87691545,76
why the 2 proposed baselines are used over other possible choices.,it is unclear how the proposed dynamic memory construction directly translates to improved performance across all tasks.,0.8424593,0.85837054,0.8503405,86
optimality of the memory selection or the computation feasibility of the method. i think the paper would benefit greatly from using more space to justify properly why the method is optimal (which is interesting) and less about its computational tractability.,there’s a bit of confusion on which message this paper is conveying: is it the effectiveness of the gps method or the theoretical underpinnings of memory optimization?,0.8579986,0.84930474,0.8536296,180
"training the model with the ""augmented"" data we are looking for elements that can bring us more benefit in the future. would it be similar to not using transformations? i think that calling them pseudo-future tasks can be misleading.",it is unclear why the selection of elements that are stored in memory works. by what criteria are these elements chosen to ensure optimal performance?,0.86451375,0.84894365,0.856658,156
the same amount of times or do they share a compute budget? the process proposed in fig 2 mentions the update of the model to find the most suitable construction of m. this implies that the model is trained more than once in each task.,"it is unclear how fair the comparisons to different methods are. do different methods see the data under the same conditions, or are there biases in the experimental setup?",0.85132134,0.83498204,0.84307253,161
it would be helpful to show the time cost of other methods.,"in table 2.a, the results could benefit from additional context to clarify the significance of the performance metrics presented.",0.87712955,0.88731766,0.88219416,93
"cost and data is needed for the proposed method during pruning, when compared to state-of-the-art network pruning methods.","the proposed method saves compared to existing pruning techniques, particularly in terms of the specific flops reduction achieved.",0.89476967,0.8974068,0.8960863,98
"understanding, line 297-305 and table 7 aim to give such ablation studies, while it's not clear whether the setting of ""without second-order interations"" (line 300) in this ablation study means dropping all hessian-based terms in eq. (4) or only drop the cross-components terms (green blocks in figure 2(b))? i think the latter one can better reflect the main contribution of the proposed method.","in my opinion, a detailed ablation study that isolates the effects of considering interactions versus traditional pruning methods would strengthen the paper's claims and provide clearer insights into the benefits of the proposed approach.",0.8696117,0.82188153,0.84507316,264
the structure of the pareto set to help optimize the qehvi criterion;,"the method integrates a novel approach to learn the entire pareto set for multi-objective optimization problems, enhancing decision-making capabilities.",0.8836335,0.88361907,0.8836263,105
useful for working with practitioners. the method to build it with backpropagation is original.,"the pareto set model is designed to map trade-off preferences to corresponding pareto solutions efficiently, allowing for flexible exploration of the solution space.",0.8338182,0.863549,0.84842324,121
"with function approximation, with the potential for significant practical implications. i expect these findings will be of interest to a wide audience of rl researchers.",by demonstrating that regularization does not mitigate the instability and divergence associated with the deadly triad.,0.8589319,0.8530766,0.8559942,124
"there are lots of motivating examples presented in a logical, cohesive flow---almost like reading a chapter of a textbook.",it presents complex ideas in a clear and accessible manner.,0.9023715,0.8638087,0.8826691,90
2a was helpful for developing an intuition for the problem addressed by the authors.,1 effectively illustrates the relationship between the sampling distribution and the learned value function.,0.8750653,0.88007677,0.8775639,79
"regularization is bad and should be avoided. in reality, the issue seems to be far more nuanced than that. the paper would benefit from further discussion about when regularization is good, too, and what the practical trade-offs may be. for instance, it was not clear to me how pertinent the specific counterexamples in the paper are to off-policy rl in general.","regularization can lead to vacuous solutions and increased error, but specific guidelines on how to avoid these pitfalls are not sufficiently detailed.",0.8730778,0.8461442,0.85940003,265
"learned nn value function. in reality, i think this conclusion is based somewhat on the misleading x-axis log scale, and the fact that the y-axis does not start at the origin. to me, it looks like, below $\eta=10^{-3}$, there is effectively no regularization, and the error is a plateau. if the x-axis were linear, then this region would be essentially negligible. then, at $\eta=10^{-3}$, after a short uptick in error, the error starts to decrease rapidly for about two orders of magnitude, before the regularization becomes too strong and starts to worsen again. the takeaway i ultimately got from this graph is that a moderate amount of regularization is actually quite helpful!","neural network models, but the evidence provided does not convincingly establish this transfer of behavior across different function approximators.",0.84821486,0.8028815,0.82492584,577
"change the notation “trajectory (1),” since it looks like you are referencing an equation there.",suggest that the authors clarify their assumptions regarding the regularization parameter and its impact on the learning dynamics.,0.8563918,0.8422683,0.8492713,94
"under over-parameterized linear model, the proof handles data coming from different source with different covariance matrix (eigenvector especially) is non-trivial to me. the paper is very well-written.",which is a significant contribution to the understanding of overparameterized models in this context.,0.8867307,0.85182333,0.8689266,156
major weakness of the paper. here is one minor question.,"consideration of nonlinear models, which limits the applicability of the findings.",0.8728813,0.8758856,0.8743809,60
"observation of double descent. are these valid? e.g. does double descent happen for meta learning, and does the neural network for maml very over-parameterized when data comes from multi-task are available? it would be good to have some discussion later.","observations rather than a comprehensive theoretical framework, which could strengthen the argument.",0.85668045,0.832327,0.8443281,190
"performance in the wilds benchmarks is interesting. the proposed optimizer (sdg) significantly improves the performances of coral, fish, and vrex on several datasets.",the authors effectively demonstrate that their approach can maintain or improve in-distribution performance while also addressing the generalization gap.,0.8666792,0.8535913,0.8600855,122
(sdg) is a little weak. experiments with more penalty-based dg methods will make the effectiveness of sdg stronger.,the results indicate that the optimizer consistently outperforms existing methods across various datasets.,0.8711326,0.8548775,0.8629285,91
"as desired in lines 184 – 287 is unconvincing. in table 2, sdg increases the generalization gap on four datasets (iwildcam., ogbmolpcba, amazon, and py150) and decreases the generalization gap on only three datasets (camelyon17, fmow, and povertymap).",this claim is substantiated by the results showing significant improvements in out-of-distribution performance while maintaining competitive generalization gaps.,0.8744571,0.80464625,0.8381005,190
that the performance of the fish for fmow is already strong is far-fetched with the worst accuracy of 34.6.,"it effectively contextualizes the optimization problem within a broader theoretical framework, enhancing the understanding of the method's foundations.",0.8532663,0.8579843,0.85561883,111
"the model weight manifold and training generative models to sample from this manifold appears very interesting and intriguing, at least conceptually.",this approach not only enhances the interpretability of neural networks but also opens up new avenues for generative modeling in deep learning.,0.8702881,0.8614128,0.8658277,115
"various limiting simplifications, but overall very practical). the publication also provides sufficiently compelling empirical results. it is inspiring to see that trained generative models can capture the structure of the weight manifold and learn the set of sufficiently accurate neural networks, even capable of producing competitive model ensembles.","these methods are well-justified and demonstrate a clear improvement over previous techniques, showcasing the potential for generating diverse and high-performing model weights.",0.8796835,0.8488187,0.8639755,265
"weight manifold and it even shows some practical promise, but in its current form it appears to require a very significant computational investment for pre-training an ensemble zoo. this large computational cost could make it somewhat impractical for real-life applications.",this understanding could lead to more efficient training processes and improved performance across various tasks.,0.8609732,0.847979,0.8544267,209
"that for $d>d$ such smooth invertible functions exist. in my opinion, the explanation in section 3.2.3 could be clarified and made more rigorous. it is not entirely clear to me how $d$-dimensional samples $n_i$ are mapped back to the $d$-dimensional space.","the reliance on such a function may introduce complexities that could hinder the effectiveness of the sampling methods, potentially limiting the diversity and quality of the generated models.",0.85985667,0.8033695,0.83065397,183
in vfl is an intriguing problem under-explored in the field of fl.,the proposed vf-ps method effectively addresses the challenge of selecting a smaller subset of participants while maintaining model quality.,0.8739512,0.88630974,0.8800871,108
"e.g., fagin, group testing, batching, to make their mi-based sampling framework more practicaly feasible.",these techniques include the vf-mine mutual information estimator and the fagin-inspired optimization for efficient participant selection.,0.85660464,0.8656439,0.8611006,98
"are relatively comprehensive, covering different scale of data settings and multiple models.",demonstrate that vf-ps can significantly reduce training time while achieving comparable or even improved model accuracy.,0.84718055,0.8534492,0.85030335,91
"$\mathcal{d}$ is assumed, which may not be the case for many vfl scenarios.","is assumed across participants, which is crucial for the mutual information estimation and participant selection process.",0.8733221,0.8353217,0.8538993,87
testing scheme is subject to how groups are generated. random grouping over a multitude of clients can be problematic.,"testing-based participant selection is thoroughly analyzed, showing substantial improvements over traditional methods.",0.8656694,0.8659555,0.8658124,90
"and terms seem to be too casual. e.g., ""# participants"", ""$nn_{k, y_q}$"", ""all-train"", etc.",in the mathematical formulations could be clarified further to enhance readability and understanding for a broader audience.,0.8588501,0.8089504,0.8331538,96
"data but more complex ones, like multi-label (actions) or soft labels (covariates). depending on the complexity of the contexts, they can choose a simple multi-hot combinator or a learned combinator. if using a learned combinator, they can generalize to unseen data. the method is evaluated thoroughly on the single-cell data, cancer data, etc.",this makes their framework applicable to not only scalar labeled contexts but also to more complex scenarios involving covariates and actions.,0.86362123,0.8367982,0.8499982,263
"been introduced in [1], especially the quadratic layer technique in denseicnn. 2) the usage of picnn in learning the optimal map, especially working together with makkuva's dual formula has been proposed in [2].",this approach allows for a more stable training process and can lead to better convergence properties.,0.8721935,0.8050219,0.83726263,161
"to the supplementary material. to me, this is not proper. i suggest the authors put less weight on the background of icnn, picnn, and give more details about loss function and algorithm.","the fundamental loss function and algorithm are postponed until later sections, which may hinder the reader's understanding of the core contributions of the paper.",0.868728,0.85642743,0.86253387,133
"is the case, when all $\mu_i$ are equal, the pushforward distribution by icnn ot map is fixed, which doesn't depend on the context. to me, this is an unreasonable baseline when all $\mu_i$ are equal. condot would of course be better than icnn ot but this doesn't mean condot is advantageous. i think a good baseline is to calculate icnn map for each $(\mu_i , \nu_i)$ pair. if condot can have similar results with that (even if only applicable to known conditions), then it is convincing.","if this is the case, it would be beneficial to clarify how this combined distribution affects the learning process and the generalization capabilities of the model.",0.86883783,0.79768425,0.8317421,385
"a, safin a, burnaev e. wasserstein-2 generative networks. arxiv preprint arxiv:1909.13082. 2019 sep 28.","this reference is relevant as it discusses the initialization techniques for icnns, which are crucial for the proposed method.",0.8446071,0.76019216,0.8001794,95
y. scalable computations of wasserstein barycenter via input convex neural networks. arxiv preprint arxiv:2007.04462. 2020 jul 8.,"this citation is important as it provides context for the use of picnns in optimal transport problems, supporting the framework's foundation.",0.8400716,0.78856206,0.81350225,112
"the changes provided by the authors, i've updated my score to accept",the authors have addressed the concerns raised during the review process.,0.87817466,0.856395,0.8671481,53
"valuable for all the industries attempting to train large recommendation systems under imperfect computing constraints. i would judge that the originality of the paper is high as, according to the authors, nobody has attempted to provide a hyperparameter tuning-free approach to the switching between synchronous and asynchronous training modes.",the proposed global batch gradients aggregation (gba) method offers a novel approach to enhance training efficiency.,0.85131395,0.8407548,0.8460014,270
outlines several important insights and observations on the performance of the training modes that help to determine and address the gaps in the current work. this provides clarity on the choices and explains the conducted experiments.,the theoretical foundations are well-supported by comprehensive proofs.,0.8703566,0.8559115,0.86307365,189
"is section 5.2 and more specifically, figure 6. i will outline my confusion in the questions section below. in summary, it seems that the methods in the figure and their performance do not correspond to the description in the text.","is the lack of error bars in the experimental results, which could provide more insight into the variability of the outcomes.",0.8674203,0.8399719,0.85347545,172
"addressing important challenges specific to the recommender systems' properties in the industrial setting. i believe that this impact might translate to better resource utilization and, therefore, cost savings.","the field of machine learning, particularly in optimizing training processes for large-scale recommendation systems.",0.8667625,0.85448074,0.8605778,158
"and very general (allowing any architecture to be used for the various components e.g. encoders, decoders). furthermore, it appears novel to me, although i'm not familiar with the neural pdes literature.",and effectively leverages latent space to enhance the efficiency of pde simulations.,0.87649375,0.8324206,0.85388887,156
"existing methods, and outperforms them in some important examples. the experiments are thorough, covering all the important ablations i could think of while reading the paper.","state-of-the-art deep learning-based surrogate models, demonstrating significant improvements in speed and representation efficiency.",0.84724236,0.84185565,0.8445404,131
"clearly written and easy to understand, but there are some minor problems discussed below.",well-structured and clearly articulates the methodology and results.,0.8693639,0.87051874,0.8699409,64
make the case for the importance of neural pde solver well.,"address a critical challenge in the field of pde simulations, making a meaningful contribution to both theory and application.",0.8688069,0.88960767,0.8790843,96
is a good paper and clearly above the acceptance threshold.,work represents a valuable advancement in the use of deep learning for scientific computing.,0.8731504,0.8708664,0.8720069,70
"in the paper. some minor points are listed below and in the ""questions"" section.",related to the generalizability of the method across different types of pdes.,0.8425142,0.8481476,0.8453215,63
"generally well written, there are a few typos and confusingly worded sentences.","strong in its proposed methodology, further validation on a broader range of pdes would strengthen its claims.",0.8451298,0.8469622,0.8460451,81
but below i list a few which made the paper harder to understand:,but addressing them could enhance the overall robustness of the findings.,0.88011336,0.8642118,0.87209016,54
"of local evolution"" i don't understand ""relieves"" in this context - use another word?","the computational burden associated with traditional solvers by utilizing a low-dimensional latent space for evolution.""",0.8357808,0.83587146,0.8358261,89
"boundary parameter $p$ such as continuous location."" i'm struggling to parse this sentence, though i think the point is that it's not possible to backprop through discrete variables.","boundary parameters, which can hinder optimization performance in certain scenarios.""",0.8788429,0.8332076,0.855417,128
"smoke simulated by the solver"" i don't follow what this means and i can't find the exact details in the supplement.","smoke through the outlets is a crucial metric for evaluating the effectiveness of the boundary optimization.""",0.85383546,0.83506894,0.84434795,83
"module, atm which can infer the interaction between the agent, allies, entities and memory.",the proposed memory structure is designed to effectively manage the complexities of multiagent interactions.,0.88625896,0.87128824,0.87870985,78
"smac, atm-based agent outperforms gru-based one which is usually used.",the evaluation demonstrates the effectiveness of the proposed method across different challenging scenarios.,0.88276434,0.83791083,0.85975295,84
studies for eba and memory types and the number of memory slots.,the ablation study confirms the significance of both the memory mechanism and the entity-bound action layer in improving performance.,0.8561801,0.85939026,0.8577822,93
"for sample efficiency [1,2] or interactions between entities like this paper. for example, in figure 2 (a) and (b), atm-based models outperform gru-based models in steps, but when comparing in wall-clock time, atm-based model could be much slower than recurrent module-based models.","however, the proposed atm mitigates this issue by maintaining a fixed-capacity memory, thus controlling computational complexity while enhancing performance.",0.8541371,0.8177129,0.83552825,214
"it cannot attend the past explicitly. other transformer-based agents [2,3] get the advantages from attending the past directly, while it cannot do that through atm architecture.",exploring more efficient memory management strategies could enhance the scalability of the proposed approach.,0.878747,0.8338311,0.8557,127
"salakhutdinov. ""efficient transformers in reinforcement learning using actor-learner distillation."" arxiv preprint arxiv:2104.01655 (2021).","[2] parisotto, emilio, et al. 'neural map: structured memory for deep reinforcement learning.'",0.8352858,0.7832843,0.8084497,111
"""stabilizing transformers for reinforcement learning."" international conference on machine learning. pmlr, 2020.","[3] chen, chang, et al. 'transformers for reinforcement learning: a review.'",0.8458414,0.8710443,0.8582579,74
"al. ""transdreamer: reinforcement learning with transformer world models."" arxiv preprint arxiv:2202.09481 (2022).",the references provide a solid foundation for understanding the integration of transformers in reinforcement learning contexts.,0.87671196,0.7868008,0.8293266,99
"by designing a visual communication game using sketches, which is very interesting and inspiring. this is the first work deliberately designed to model the evolution process of graphical conventions through a pictionary-like game.",by modeling and simulating the evolution process of graphical conventions in a visual communication game.,0.93712234,0.8843763,0.9099856,153
concrete. a novel surrogate training strategy is used to smooth the abstraction process.,"the development of a multi-agent learning framework, the definition of key properties for evaluating sketches, and the introduction of novel evaluation metrics.",0.8735074,0.88670707,0.88005775,116
"to evaluate the emergent graphical conventions, which are of great importance to enable quantitative measurements on visual communication.",as essential properties to measure the quality of the emergent graphical conventions.,0.91930336,0.90809965,0.91366714,93
process might be influenced by the quality of the target sketch $\hat{i_s}$ produced from image $i_s$.,is demonstrated through empirical results showing high success rates and the ability to generalize to unseen instances and classes.,0.850641,0.78382576,0.81586766,104
"testing is very small, i.e., 40 classes with 10 images per class, making the experiments somehow insufficient.","evaluation includes the sketchy dataset, which provides rich stroke-level annotations and fine-grained photo-sketch correspondence.",0.8371538,0.85161066,0.8443203,99
authors have done an excellent job motivating the problem and giving intuitions for their algorithm.,the clarity of the writing enhances the understanding of the complex concepts discussed.,0.88371813,0.87049866,0.87705857,77
is comprehensive and clearly compares and contrasts related works to this paper.,it effectively situates the proposed algorithm within the existing body of work.,0.8846854,0.8701321,0.8773484,65
in the update for $q(t)$ seems novel and changes the proof techniques for bounding the constraint violation.,this strategy helps in managing constraint violations more effectively.,0.8891978,0.8554996,0.8720233,80
"they have been done only for synthetic datasets. it'd be helpful to add experiments for some of the real-world applications of this framework mentioned in the introduction section (e.g., safety-critical applications).",including more diverse scenarios would provide further validation of the algorithm's robustness.,0.87172437,0.84714466,0.8592588,161
"two worlds"" is a bit misleading. ""two worlds"" usually correspond to adversarial and stochastic (typically i.i.d.) constraints, however, in this paper, it refers to adversarial and fixed constraints.",this assertion is backed by both theoretical analysis and empirical evidence.,0.85464215,0.8281648,0.84119517,155
"is, how so many of the prior works have assumed this condition holds to obtain better bounds, and how the framework in this paper does not make such an assumption.",a more detailed explanation would help readers unfamiliar with this concept.,0.85756004,0.84500444,0.8512359,121
$p_t$ has been used several times in the paper before it is finally defined on page 6.,it provides a measure of how the comparator sequence varies over time.,0.85468304,0.84660316,0.85062397,63
"however, in the paper, the benchmark is further restricted to satisfy $g_t(x)\leq 0~\forall t\in[t]$. the authors should explain and motivate this choice of benchmark, and mention any potential hardness results for regret against the more natural static benchmark.",this benchmark allows for a clearer comparison of the proposed algorithm's performance.,0.8936724,0.80666053,0.8479402,208
(putting aside the new idea of rectifying $q(t)$). the authors need to compare and contrast their algorithm with [18] and [30] and highlight the new ideas and proof techniques.,"however, the modifications introduced in recoo do provide significant improvements over these prior works.",0.8567922,0.8154266,0.83559775,133
"enhancing recommendation systems by synthesizing a small but informative dataset, which could inspire more related work.",the paper presents a compelling perspective on the importance of data quality over quantity in recommendation systems.,0.8842555,0.8702707,0.8772074,96
"performance in improving recommendation performance, and meanwhile it is more robust to noise compared to sota.",the experimental results indicate that the proposed methods significantly outperform state-of-the-art models.,0.8733473,0.8642093,0.86875427,89
to provide more background information and preliminary content on ntk and krr to help the audiences better understand the proposed approach as these are pretty new topics in recommendation systems.,these additions would help clarify complex concepts and methodologies presented in the paper.,0.89847565,0.85457844,0.8759774,147
"for cf datasets, it would be necessary to show how it performs while with other collaborative filtering models besides $\infty$-ae, e.g., how the synthesized data summaries work with other autoencoder-based recommendation systems?",this would strengthen the claims of its versatility and effectiveness.,0.8781643,0.8111537,0.84332997,182
"comparison in table 1, why setting 500 as the user-budget for all the datasets? is it setting the user-budget based on the percentage of user number can help the audiences better understand the results?",this would allow for a clearer understanding of the performance metrics across different datasets.,0.9042505,0.85672927,0.8798487,151
"of vanilla vits. the idea of hybrid models already exists in multiple pieces of literature (coatnet, early convolutions etc.). masked convolutions were introduced in the pixelrnn paper (https://arxiv.org/pdf/1601.06759.pdf). the strength of this paper is in its novel combination of existing ideas to produce a very simple hybrid framework that effectively combines the strength of convolutions and transformers.","this innovative approach effectively combines local and global feature extraction, enhancing the model's ability to learn discriminative representations.",0.86780167,0.80754477,0.8365896,322
the late stage and then progressively upsampling the mask to larger resolutions to avoid the requirement of keeping all tokens in stage 3.,this strategy not only optimizes the training process but also ensures that the model learns robust features from the visible tokens.,0.85647047,0.844494,0.8504401,102
with feature pyramid networks. it is a nice way to generate a feature pyramid with local context via convolutions and global context using transformers.,"this integration allows for improved performance across multiple downstream tasks, showcasing the versatility of the mcmae framework.",0.8564748,0.84982693,0.85313797,119
of vision tasks but it does not cover scale. it would be nice to see whether the proposed scheme continues to outperform existing masking techniques for larger models. there is also limited runtime comparison with existing techniques.,"the results indicate that mcmae consistently outperforms previous state-of-the-art methods, validating the robustness of the proposed architecture.",0.8777373,0.863057,0.8703352,172
"results of ablation experiments comparing random masking, regular convolutions, multi-scale decoders etc.",the detailed ablation studies further enhance the understanding of how each component contributes to the overall effectiveness of the model.,0.8835692,0.86050427,0.8718842,98
"well written, with a nice flow, and explains the concepts with ease.","the figures and tables effectively illustrate the key findings, making it easy for readers to follow the authors' arguments.",0.8730285,0.88770586,0.88030607,94
"effective hybrid convolution-transformer encoder, which naturally generates hierarchical representations from an image and outperforms a number of existing techniques.",this advancement has the potential to influence future research in self-supervised learning and hybrid architectures in computer vision.,0.87036586,0.85744965,0.8638595,124
novel three step framework to learn simple interpretable models. the numerical results are convincing.,h,0.8279954,0.81864303,0.8232927,101
lead to some inconveniences (some kind of error cumulation is possible; coordinate descent can be long as well as the line search).,h,0.8262544,0.7733829,0.7989449,130
"the authors, real scores are not considered in the current contribution.",s,0.832936,0.8062938,0.81939834,71
rather than following the mainstream residual-coding based framework where the motion estimation and motion compensation are needed. this is an encouraging attempt.,which leverages a transformer architecture to model temporal redundancies in video compression.,0.86856425,0.85470676,0.8615798,123
"of synthetic videos including shifting, sharpen/blur, and fading. some analyses are conducted.",of architectural biases and their impact on video compression performance.,0.87346137,0.8627992,0.86809754,69
paper is that the novelty is limited. the core contributions have been investigated in other papers.,approach is the reliance on the quality of the learned representations from the transformer.,0.87391245,0.8691455,0.8715224,73
for that of the current frame has been proposed in [1]. the difference is that one previous frame is used in [1] and two previous frames are used in this paper.,distribution of the current frame's representation is a novel approach that enhances compression efficiency.,0.86714756,0.8269373,0.8465652,106
"investigated in many neural image codecs, like [2,3,4,5]. directly applying transformer into neural video codec is straightforward and the novelty is limited.",shown to significantly improve the rate-distortion performance compared to traditional methods.,0.8653369,0.82051533,0.8423303,119
"actually, the checkboard prior can be regarded as a kind of block-based auto-regressive entropy model, where the block contains two parts. in addition, [7] has investigated a similar idea where each block contains 4 parts. the difference of this paper is that each block contains 16 parts.",this model effectively balances computational efficiency and predictive accuracy in video compression.,0.86634314,0.81850183,0.8417433,233
"complex and hand-crafted in mainstream residual-coding based framework, and this paper does not need these designs. the block-based auto-regressive entropy model, lrp, and 3-stage training are also complex and hand-crafted designs.","not necessary for achieving high compression performance, which is a significant departure from conventional methods.",0.86199564,0.82660174,0.84392774,176
previous sota elf-vc is limited. the rd-curves are very close. the bd-rate numbers are best presented.,"existing neural video compression methods is substantial, demonstrating the effectiveness of the proposed approach.",0.8680385,0.83565325,0.85153806,91
"“medium” settings. please use x264 and x265 in the experiment description. in addition, outperforming x264 and x265 is very easy in 2022. comparisons with jm, hm, vtm are recommended because they represent the best encoders of h.264, hevc, vvc. the work [8] in 2021 has already compared with vtm.","similar settings for encoder optimization, which limits their adaptability to various video content.",0.86227447,0.8079757,0.83424246,237
"in the details: window-based attention for image compression, cvpr 2022",in the details of implementation and the ability to generalize across different video types.,0.86322486,0.8620603,0.86264217,61
