True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
"inference time and memory footprint, and its comparison with other methods.","the experiments section does not provide runtime analysis, like inference speed or computational cost.",0.8659124,0.87498033,0.8704227,74
use prepared nas benchmarks to learn the performance predictor.,address the computational cost of nas methods.,0.8963078,0.87165713,0.88381064,49
minimizing the distribution distance between the network's feature space and the label distribution.,leveraging existing nas benchmark datasets.,0.8959582,0.8472533,0.87092537,74
it has been a good transformer based method for high-quality image restoration applications.,it effectively balances performance and computational complexity.,0.8832778,0.8698138,0.87649405,68
"like rectangle-window self-attention, axial-shift operation, and locality complementary module.",making it easy to follow the methodology.,0.86011505,0.8455076,0.85274875,74
and demonstrate the effects of each proposed component.,and provide strong evidence for the effectiveness of each component.,0.93573076,0.9554148,0.94547033,37
"the proposed method cat. the visual differences between the proposed cat and other methods are very obvious, and further show the effectiveness of the proposed cat. similar observations happen for image jpeg compression artifact reduction.","according to table 2, we can see the best and second-best results are almost achieved by cat-r and cat-a across all datasets and scaling factors.",0.85709625,0.86549526,0.8612753,170
and organization are pretty good.,is clear and concise.,0.8713081,0.8655702,0.86842966,27
"for reproduction, which further shows the solidness of the work.",which enhances the reproducibility of the research.,0.8872683,0.8850457,0.8861556,49
"w, sl should be given in the caption.","w, and c should be clarified for better understanding.",0.8740157,0.8750945,0.87455475,30
model size and flops than the related work swinir. it would be much better if the authors provide comparisons with swinir using similar parameter number and flops.,"however, the proposed cat has a larger computational complexity compared to some other methods, which could be a concern for resource-constrained environments.",0.8416886,0.82704186,0.8343009,126
"cat-a. for jpeg compression artifact reduction, the authors only show cat. it is not very clear about its model size and flops.","cat-a, but the specific differences in their application scenarios are not fully explained.",0.89326864,0.8681361,0.8805231,89
"well-structured, and easy to follow.",well-written and addresses a significant problem in anomaly detection.,0.8990432,0.8871443,0.8930541,51
"on anomaly detection tasks, which has highly practical significance.","in unsupervised anomaly detection, which is a practical and underexplored area.",0.8613203,0.9303093,0.8944866,48
experiments to explain insights and analyze the impact of noise on ad tasks.,experiments to validate the effectiveness of their approach across various noise levels.,0.91469795,0.90785897,0.9112656,55
effectiveness of the proposed method is verified.,proposed method softpatch demonstrates superior robustness against noisy data.,0.8649828,0.87792027,0.8714036,60
"should be $w_{(i)}$; line 268, lof achieve -> achieved.",should be corrected to $w_{i}$ for clarity.,0.88730687,0.86397,0.875483,38
"symbol of sample variance $\sum_{h,w}$ is confusing in eq(2) and (3).",notation for covariance matrices and distances could be more consistent and clearly defined.,0.860144,0.8086427,0.8335986,66
should be given more explanations.,parameter should be better explained in terms of its practical implications.,0.86907405,0.89820856,0.88340116,49
"are actually new. but since i can't point to a previous reference that proves these results, i recommend accepting the paper.",are not widely adopted in the field.,0.88639903,0.8429162,0.8641109,100
"groundbreaking; still, they are nontrivial observations that yield great results.",easily generalizable to other types of matrices.,0.8364297,0.84738964,0.84187406,57
"recent approaches which propose to use descriptions of classes, features, and tasks.",meta-learning methods that leverage task-specific information.,0.9109393,0.89813167,0.9044902,65
other baselines which helps put the scores in context.,"existing approaches, providing a comprehensive evaluation.",0.8908009,0.8806801,0.88571155,47
consistent and strong on both meta-tasks considered.,consistent across different datasets and settings.,0.86639345,0.85170203,0.85898495,32
like the authors agree with that as well (line 220). so the technical novelty (although guided by good intuition) seems to boil down to the addition of a single layer on top of a baseline.,like this additional translation step significantly improves the performance by better adapting the sentence embeddings to the task-specific feature space.,0.8595855,0.83251935,0.845836,138
"descriptions they consider are very short, it's possible that simple word2vec vectors (bag-of-words averaging) could do the trick.","performance of the model depends heavily on the quality of the sentence embeddings, exploring alternatives like gpt or roberta could provide further insights.",0.8626598,0.8584562,0.86055285,115
fine-tunes the `nn` model on the downstream task.,uses a simpler feature encoder to better understand the contribution of the neural network depth.,0.87839985,0.83811194,0.85778314,71
"guarantee, while providing flexibility in varying speed across training jobs, free starting/stopping of jobs, partitial overlapping;","foundations, as it leverages correlated randomness to improve sampling locality.",0.8567645,0.806138,0.83068055,102
distributed training is highly convenient for downstream users of this research;,seamless parallel training is commendable.,0.91229165,0.8637036,0.887333,64
that this approach is effective.,promising results.,0.9140972,0.88442963,0.89901876,26
single workload or a single series of workloads (resnet).,single server setup.,0.88689566,0.8245448,0.85458446,41
"cluster. appendix d.4 does briefly mention that there is no much change to make joader work for distributed training, but no further experiments are conducted.",distributed environment where data is spread across multiple nodes.,0.8543198,0.8351301,0.844616,121
seems like a scientifically interesting research topic to me to find the linguistic differences between natural and emergent languages.,appears to address a novel question in the context of emergent languages.,0.9027839,0.87534,0.8888501,87
the background is explained with good attention to details.,the methodology is sound.,0.9110124,0.87566626,0.8929897,45
writing is quite good.,is clearly written.,0.88137984,0.8733576,0.8773504,18
"not fundamentally change the field of nlp, it is a nice focused contribution.","not fully confirm the hypothesis, they provide valuable insights.",0.8817799,0.87478775,0.87826985,51
languages in multiple settings in addition to lewis's signaling game.,languages in more complex environments.,0.92042345,0.8522876,0.8850461,45
not think this takes away from the merit of the paper.,believe it contributes meaningfully to the field.,0.876717,0.8718389,0.8742711,41
standard methods for weight-space and function-space inference of neural networks (and not only).,existing bayesian deep learning methods by addressing key challenges in function-space inference.,0.9016558,0.8908734,0.8962322,79
to follow and it is sufficiently self-contained,"to follow, with clear explanations of the technical concepts.",0.8820416,0.88989866,0.8859527,40
"seems to suggest that the limiting gaussian posterior performs worse than the bnn/dgp posterior. this is common for all variational inference methods in function space with gaussian posterior, but i would still appreciate a comment from the authors on this.","suggests that gaussian posteriors may not fully capture the uncertainty in highly over-parameterized models, which could limit the flexibility of the proposed method.",0.8667155,0.85024005,0.85839874,175
"methods, given that those numbers have been copied from various papers. did you use the same models, same architectures, and same setup?","state-of-the-art methods, particularly in terms of scalability and performance on larger datasets.",0.8491053,0.8509236,0.8500135,105
miss-capitalizations and arxiv citations when proceedings are available).,by including more recent works on bayesian deep learning and uncertainty quantification).,0.82507044,0.8135408,0.819265,68
and other times as gwi-net. maybe a uniform notation is easier to follow.,but it would be helpful to maintain consistent terminology throughout the paper.,0.88485336,0.86106485,0.872797,65
in neural networks: a deep gaussian process perspective. neurips 2021,neural networks should be cited to provide additional context on the limitations of gaussian posteriors in wide models.,0.859311,0.8600394,0.8596751,88
expert in this area. the review could be misleading.,"expert in this specific area, but i found the paper to be well-written and insightful.",0.8722685,0.9040017,0.88785166,50
some agents are attacked and send corrupted features to the server.,a subset of iot devices are compromised during the inference phase.,0.8746676,0.8941375,0.8842954,53
"poison agents, which is reasonable and should be effective.",the underlying uncorrupted features from corrupted or incomplete data.,0.8181397,0.8396977,0.82877856,57
"adversarial agents. the arbitrary agents are easy to identify. however, i’m afraid the proposed method achieves a similar performance to identify the adversarial agents compared with baselines.","the possibility of missing or corrupted features, and how it compares to previous works in this domain.",0.8585122,0.84728247,0.85286033,146
$\boldsymbol{h}$. the manifold projection could get a similar results for the adversarial sub-features. could the authors discuss more about it?,"the observed corrupted features, while minimizing the block-sparse corruption.",0.88315904,0.8417228,0.8619431,112
"very simple. however, it relies block-sparse structure which is detailed stated in section4. this could cause confuse when understanding the proposed method.",a robust feature purification approach that leverages the block-sparse structure of corruptions.,0.88524485,0.86230963,0.8736267,121
the feature. why not use a letter (or with its variants)?,"different feature vectors, but their roles are not clearly distinguished in some parts of the paper.",0.8625271,0.8516925,0.8570755,69
may be iclr rather neurips.,is inconsistent in a few places.,0.86208767,0.8393905,0.85058767,26
"discuss more what the analysis means. compared with baselines, why copur could do better.",highlight the practical implications of their theoretical results more clearly.,0.8790806,0.85670835,0.8677503,68
the effect of the sparsity $\alpha$ on copur?,the block-sparse structure and how it aids in feature purification?,0.86707944,0.827003,0.84656715,49
"the manifold projection, what if there are different $\omega^{c}$ and different $\omega_{adv}$?","other baseline methods, especially under adversarial attacks.",0.8679099,0.7799623,0.8215892,75
"example, the comparison on optimization efficiency.","example, on the scalability of the proposed method.",0.90697205,0.9194295,0.9131583,33
related work needed to understand the proposed approach.,related work is provided.,0.8871803,0.870356,0.8786876,35
with related work on the glue benchmark.,with previous state-of-the-art methods.,0.8836927,0.8791547,0.8814178,26
model has competitive performance compared to previous sota.,can be achieved through binarization techniques.,0.8734307,0.8594177,0.8663676,46
and selection of hyper-parameters could affect the model performance.,affects the final model performance.,0.90764225,0.8730731,0.8900221,41
is of great importance. hence the focused problem has good practical impacts.,the paper contributes to this growing field by addressing key challenges in visual sound source localization.,0.8514511,0.85748595,0.85445786,83
is generally easy to follow.,is well-written and provides a clear exposition of the proposed method.,0.8816135,0.8938986,0.88771355,54
"a 2x2 grid, with two sounding objects and two silent objects to evaluate ciou and nsa (non-sound areas). if the model mistakenly localize the sounds to the silent regions, both the ciou and nsa will perform poorly. in ier [2], the authors propose to not only deal with the in-the-scene silent objects, but also suppress the off-screen background noise by cross-modal matching. all these two methods are proved to successfully solve the silence problem in the sound localization. however, the authors claim that this is an unsolved problem and it constitutes a very important observation and contribution of this paper.","a benchmark that includes silent objects and propose a metric that balances localization accuracy and false positive rates. ignoring these works weakens the paper's contribution, as they address similar issues.",0.8671318,0.82570803,0.8459131,480
"novelty or contribution to the community. besides, the authors fail to very carefully analyze the effect of dropout or ways to prevent overfitting. why the dropout works? why other tricks that help to prevent overfitting won't work, like data augmentation, network parameter normalization, etc.","novel contribution. the paper lacks a more innovative approach to tackle the overfitting issue, which has been addressed in prior works using similar techniques.",0.87554777,0.858182,0.8667779,200
results of this paper. i could not straight judge the performance when silent objects exist.,"evaluation of the proposed method, as it would have provided a clearer understanding of the model's performance in real-world scenarios.",0.86597157,0.8767131,0.8713093,91
"that the dataset is too large to submit. the code is not included, which makes doubt the answer [yes] in the checklist and the re-producibility of this paper.","they will release the code upon publication, it would have been beneficial to include it during the review process for reproducibility.",0.8752231,0.8614089,0.86826104,108
"audiovisual matching, hu et al., neurips 2020.",learning is a key reference that should be discussed in the paper.,0.8481065,0.79088944,0.81849927,50
"interference erasing, liu et al., aaai 2022.",learning is another relevant work that addresses similar challenges and should be cited.,0.843988,0.811806,0.82758427,69
"body of the paper meaningless. the left part is the method to solve the overfitting problem, which are quite trivial tricks to me. the authors fail to make their best efforts to delve into the phenomenon and analyze why such methods could alleviate the overfitting problem.","contribution of the paper less impactful, as it does not sufficiently differentiate itself from existing solutions in the field.",0.87538946,0.8479414,0.8614468,207
their contributions. their proof for $d=1$ provides a good initiation for the general proof.,"the authors clearly explain the problem, outlining the challenges in learning gaussian mixtures.",0.8695572,0.843133,0.85614127,76
"problem and, to my knowledge, the contribution seem significant.","area in machine learning, particularly in the context of gaussian mixture models.",0.8402455,0.85239255,0.84627545,60
"if possible, it would be very interesting to see numerical performance of this algorithm, or a discussion on why this is not feasible.",the algorithm is efficient and achieves nearly optimal separation bounds in low-dimensional settings.,0.8819619,0.85689217,0.8692463,99
interesting application of lottery tickets.,interesting and thorough exploration of sparse networks in low-data regimes.,0.8587221,0.8908598,0.8744958,45
"authors consider also the case where lottery tickets are used in combination of other techniques for limited-data regimes, such as data augmentation.","authors provide a comprehensive evaluation across multiple datasets, including cifar10, cifar10-c, and cifar10.2, which strengthens the validity of their claims.",0.8459001,0.85889727,0.8523491,114
written and easy to follow.,"structured and clearly written, making it easy to follow the methodology and results.",0.91336054,0.9586437,0.93545437,59
"an empirical study, it is important to provide also an analysis that tries to explain the performance shown in the experiments and identifies the properties of the lottery tickets that are useful in this context.","focused on empirical evidence, the authors' analysis of network capacity and connectivity provides valuable insights into the mechanisms behind the improved performance of sparse networks in data-limited settings.",0.88257825,0.88333726,0.88295764,162
"all the experiments using resnet-18, which is a quite simple architecture. i am curious to see if the same results could be obtained using also other architectures.","experiments primarily on resnet-18 and resnet-50, with some additional results on vgg and mobilenet-v2, but a broader range of architectures would have strengthened the generalizability of the findings.",0.8630302,0.88339204,0.8730924,140
"sparse networks for data-limited regimes in the context of image classification, there are some results in nlp.","the specific combination of iterative magnitude pruning and low-data regimes, the general trend of sparse networks performing better in such settings aligns with existing knowledge on overfitting and regularization.",0.85681885,0.8804744,0.86848557,159
"the proof strategy is mostly built upon existing ideas, the new challenge is the interaction between parameters $c$ and $\theta$. below is a more detailed assessment.","the theoretical contributions are significant, the practical implications could be explored further.",0.88462424,0.8390444,0.8612317,117
the critical points are either the true directions or orthogonal to the true directions.,"the optimization landscape is benign, leading to efficient recovery of the hidden direction.",0.8767763,0.8594176,0.86801016,57
achieves the optimal generation error under optimal sample complexity $n \gtrsim \omega(d^s)$.,can achieve near-optimal sample complexity.,0.91662145,0.7930041,0.8503436,60
is popular for analyzing many nonconvex problems and gradient flow analysis for lazy training.,leverages both high-dimensional probability and rkhs approximation techniques.,0.85984105,0.8513156,0.85555714,71
"title and abstract are rather misleading; for instance, it is not mentioned that the weights are tied, which is crucial for this work.",frozen biases and tied weights may limit the generality of the results.,0.88079846,0.86101097,0.8707923,98
perhaps the authors should discuss how these tweaks would affect the practical aspect of training neural nets.,it would be interesting to see if vanilla gradient descent could achieve similar results.,0.88765854,0.88127303,0.88445425,82
about theorem statement (see below).,"remain open, such as the extension to multi-index models.",0.84526056,0.8205986,0.832747,43
"same pre-trained priors for solving many (almost arbitrary) reconstruction tasks (i.e., in an unsupervised fashion).","you should mention other methods that use the gan-based reconstruction methods [a],[b] and p&p denoisers approach [c], which is much older than diffusion-based reconstruction methods.",0.81936467,0.833594,0.82641816,139
"the powerful plug-and-play (p&p) denoisers approach [c],[d],[e].",should be discussed in more detail to provide a historical context for the development of diffusion-based methods.,0.8509962,0.8005646,0.82501036,95
"commonly uses general-porpose cnn denoisers to impose the prior within iterative schemes [d], [e].",and this connection should be made clearer in the introduction.,0.8500104,0.78931,0.8185364,72
(determined by the training data) that can handle extreme noise levels (which makes them generative models).,be covered in the introduction to provide a more comprehensive background.,0.82873994,0.83132356,0.8300297,78
be discussed in the introduction.,"process is well-explained, but could benefit from a more intuitive explanation for readers unfamiliar with sdes.",0.8488292,0.88829374,0.86811316,93
process in the introduction part seems redundant.,"there seems to be a mismatch in the terms used, which should be clarified.",0.86551803,0.8722563,0.8688741,55
"you mean y rather than y0, right?",not clearly defined and should be made explicit for better understanding.,0.83359784,0.8403026,0.83693683,59
"$x_i$, right? this should be clearly written.","essentially, the 'manifold constraint' is the information on the data manifold, which should be emphasized more clearly.",0.8452138,0.8375603,0.8413696,93
"the prior of the signal: the transformation from $x_i$ to $x_0$ (e.g.,the constraint in eq. 13 is independent of $y$).","previous methods), the manifold constraint plays a crucial role in improving reconstruction accuracy.",0.87535053,0.8066961,0.83962226,87
eq. 7) you already connect it with the log-likelihood term (data fidelity term).,"the measurement consistency with the manifold constraint, leading to better results.",0.8828273,0.85665584,0.8695447,60
data fidelity term and the prior information of the transformation from $x_i$ to $x_0$.,"manifold constraints or similar geometric approaches, which should be cited and discussed.",0.86726844,0.80450743,0.83470994,76
the log-likelihood function in their iterative diffusion reconstruction schemes. please make sure that you cover the exiting literature.,"thus, your experiments should include a comparison with $lpha=0$ to demonstrate the impact of the mcg term.",0.8272267,0.8457949,0.8364078,101
ablation study and also some discussion and examination of the effect of different values of alpha.,"15 and the algorithm steps, as there seems to be some inconsistency.",0.8698853,0.8610859,0.86546326,74
15 and the algorithms that you actually use in the experiments.,not consistent with the theoretical formulation in eq. 15.,0.87685364,0.86843884,0.87262595,49
not aligned with eq. 15 (alpha is multiplied with a matrix).,algorithm 1 does not seem to match the description in the main text.,0.8660853,0.8547412,0.8603758,47
algorithm 1 vanishes(!) when you compute (i-p'p) * d/dxi ||p'*(y0-p*x0)||:,"should be checked for correctness, as it may lead to incorrect results.",0.8415903,0.77431273,0.806551,66
"* dx0/dxi = (i-p'p) * p'p*(p*x0-y0) * dx0/dxi = 0,",and this property should be explicitly mentioned in the text.,0.82860297,0.75424504,0.7896774,52
of the identity matrix i_n so p'p is a projection matrix.,"should be clearly explained, as they seem to vary across tasks without sufficient justification.",0.8513507,0.8151176,0.8328402,73
"(including ct) makes eq. 16 (and eq. 8) coincide with the ""back-projection step"" in [e].",pnp methods) should be discussed in more detail to highlight the novelty of your approach.,0.8652094,0.85022503,0.85765177,75
diffusion-based reconstruction) has been proposed in [e] (and theoretically analyzed in follow-up works). such very related works should be mentioned.,"for example, the recovery that is presented to some of them changes even the known pixels in inpainting.",0.8469285,0.8210057,0.8337657,112
"would have been interesting and informative to see comparison with strong (non-naive) gan-based reconstruction methods, such as [b] (obviously, with gans that are trained on the same training data as the other methods, e.g., by using common datasets and gans).","hence, it would be beneficial to include stronger baselines that better utilize known information.",0.8818723,0.8365861,0.85863245,202
"statement that ""the ability to maintain perfect measurement consistency ... is often not satisfied for unsupervised gan-based solutions"".",category of weak competitors and should be included in the comparison.,0.85500455,0.8317254,0.8432044,102
number of iterations and run-time of the different methods that are examined.,"limitations of your method, especially in terms of computational cost and sampling time.",0.89141124,0.8963112,0.8938545,66
sensing using generative models. in international conference on machine learning (pp. 537-546). pmlr.,sensing using generative models should be cited as a relevant work.,0.89094347,0.8527766,0.8714424,57
"in proceedings of the aaai conference on artificial intelligence (vol. 34, no. 04, pp. 3121-3129).",is another relevant work that should be discussed in the context of gan-based methods.,0.8532607,0.811943,0.83208925,79
based reconstruction. in 2013 ieee global conference on signal and information processing (pp. 945-948). ieee.,based image reconstruction should be cited as a foundational work in pnp methods.,0.8702205,0.8323011,0.8508385,73
for image restoration. in proceedings of the ieee conference on computer vision and pattern recognition (pp. 3929-3938).,is another important work that should be referenced in the context of denoising-based methods.,0.86024374,0.82420784,0.8418404,87
"denoising and backward projections. ieee transactions on image processing, 28(3), pp.1220-1234.",denoising and projection should also be cited as a relevant method.,0.89467365,0.824228,0.8580073,61
it easy to justify and understand the underlying reasons that explain the design.,this makes the approach highly innovative and grounded in solid mathematical foundations.,0.8829854,0.8839807,0.8834828,64
improvement relative to the specified benchmark.,improvement in predictive performance.,0.907652,0.86728376,0.88700885,27
"by the ground truth. hence, there is a high probability that they are caused by numerical instabilities in the numerical algorithms.","these sudden breaks of continuity are not reflected or explained in the text, which raises concerns about the model's stability and robustness.",0.86524665,0.8708726,0.8680505,111
be versions of the same pipeline capable of reaching even better performances.,be room for further optimization of the model's performance.,0.90607375,0.8872692,0.8965729,47
surface in terms of the bias-variance tradeoff parlance.,with a clear explanation of how different modes can lead to distinct data acquisitions.,0.859038,0.8557149,0.85737324,66
a relatively understudied area in literature.,"the use of mcmc sampling is well-justified, though computationally expensive.",0.8457993,0.8617657,0.8537078,59
m is the number of samples - how exactly can this method scale? perhaps by interleaving fbgp at intervals with traditional ml-ii optimisation - a more sophisticated strategy would be required.,"m is the number of mcmc samples and n is the number of data points, making it impractical for larger datasets.",0.88332665,0.85471195,0.8687838,126
the integration of model compression into existing pac-bayes bound to make the bound non-vacuous.,the focus on compressibility as a primary explanation for generalization in deep learning models.,0.8749218,0.84686404,0.8606643,77
better intrinsic dimension of the task of interest. it is then followed by a quantization technique to compress the model further to regularize the model of interest further according to the occam's razor.,"more scalable and efficient way to train neural networks in lower-dimensional subspaces, which enhances both compression and generalization.",0.8547609,0.83103305,0.84273,155
"running time significantly, seems as an engineering technique to optimize [38].","scalability of the method, still requires further exploration to fully understand its limitations.",0.84753996,0.8331933,0.8403054,77
"bounds do not include results on several datasets, but it would make the paper more convincing if those methods could be reproduced and evaluated on the datasets of interest.",bounds could have been compared more comprehensively to strengthen the empirical validation of the proposed approach.,0.8848224,0.87265944,0.8786989,122
collected to measure the robustness of r-vos models.,a valuable contribution to the r-vos community.,0.882321,0.8834147,0.8828675,39
"than point-wise consistency. through the experience, the cycle consistency achieves better results than point-wise consistency.","than enforcing point-wise consistency, which could lead to suboptimal solutions.",0.8919444,0.879573,0.88571554,85
ablation studies are conducted to validate the effectiveness of each component.,improvements in both accuracy and robustness are demonstrated.,0.87520397,0.8758277,0.87551576,60
"main novelty. in this paper, for negative videos",semantic alignment issue is not fully addressed in negative video cases.,0.87060463,0.86709845,0.86884797,44
overcome the problem that unpaired video and text as inputs so that robust r-vos does not need to be studied separately.,"show robustness in handling unpaired inputs, which this paper could explore further.",0.88050085,0.8472041,0.8635316,86
"however, the paper makes the ablation study based on the ref-davis17, and ref-youtube-vos.",the dataset is well-constructed and provides a challenging benchmark for future research.,0.8586785,0.83478993,0.8465657,75
to measure semantic consensus. it is commonly used for video-language tasks.,and uses it to enhance the semantic alignment between modalities.,0.89976954,0.8967211,0.8982428,60
"of this article, and the writing logic is clear, the motivation and optimization point of this paper is clearly clarified.",of the proposed gnn-based scheduling method.,0.8725311,0.84512013,0.85860693,98
"convenient for calculation when performing operations, thereby reducing the complexity of the overall calculation.",suitable for efficient scheduling.,0.9262987,0.88459647,0.90496737,91
"is predicted through the gnn model, thereby reducing the execution time of the entire process.",is effectively predicted using the gnn model.,0.95574,0.91585964,0.93537486,66
"same type in each step are mutually exclusive, a restrictive description of the execution should be given to avoid readers' guessing.","cdfg are scheduled based on priority, more explanation on how priorities are computed could be helpful.",0.86770254,0.8561206,0.8618727,99
"accuracy, and the final execution time is longer than that of eds. the paper lacks the analysis of the benefit ratio of additional computing device.",scheduling quality but not the runtime performance on different hardware platforms.,0.85856485,0.8392324,0.84878856,113
of novel category discovery and continual learning. this is a natural and interesting extension of ncd.,of maintaining performance on known categories while discovering novel categories.,0.8838562,0.8765121,0.8801688,75
"three public datasets, outperforming the compared baselines.","multiple datasets, including cifar-100, cub-200, and imagenet-100.",0.83153105,0.8861459,0.85797024,48
icarl. the extra branches and grow-merge phases increased the complexity and meomery&computation cost for training.,"other existing methods, which limits the novelty of the approach.",0.8845018,0.83134717,0.8571012,87
"seems strange (as specified in the supplementary), why not adopt a consistent proportion for all? or perhaps more different proportions can be used? how the different classes in each time step are constructed? randomly sampling or predefined in some way?",may not fully reflect the complexity of real-world scenarios where the number of novel categories can be much larger and more diverse.,0.84978396,0.82252765,0.8359337,188
"dataset could be more useful. it appears that more different datasets are used in the literature, e.g, cifar10, imagenet, stanford-cars fgvc-aircraft in drncd [15].",number of classes should be considered to better evaluate the scalability of the proposed method.,0.8749937,0.8115281,0.8420667,126
to be known in each incremental time step.,"to be known, which may not always be the case in real-world applications.",0.8621195,0.8855185,0.8736623,47
of constraints into the cmdp framework. the theories and the algorithm are presented clearly with convincing empirical results.,"of constraints into the reinforcement learning framework, which is a significant extension of the cmdp model.",0.9153385,0.90441287,0.90984285,81
and makes the motivation of the proposed sicmdp framework pretty clear.,and effectively illustrate the practical relevance of the sicmdp framework.,0.9458062,0.9397576,0.9427722,55
"is simple, well organized and easy to follow.",is well-explained and addresses the challenges posed by the continuum of constraints.,0.8765705,0.8824549,0.8795029,64
provide both the computational complexity and sample complexity for the proposed algorithm.,"provide clear sample complexity and iteration complexity bounds, which are well-supported by the proofs.",0.8960013,0.9157651,0.9057754,62
results clearly show that si-crl outperforms the baseline method both in terms of reducing constraint violations and minimizing the errors.,experiments validate the theoretical results and demonstrate the advantages of the sicmdp framework over traditional cmdp approaches.,0.88969547,0.88374716,0.88671136,107
"into account many variants, domain changes, etc.","a general approach, than can take various forms and adapt to different graph structures.",0.8432172,0.8622518,0.8526283,64
results on scattering hold,all classical theoretical results are covered.,0.8519532,0.83071,0.84119755,36
"convincing, especially for graph regression",the experiments are well-conducted and provide meaningful insights.,0.8561844,0.8459536,0.8510383,53
"within the experiment section, and may seem a tad arbitrary. as a result, the reader is somewhat left wondering all along the paper what the actual architecture is, if this is just an abstract formulation of previous architecture or if there is something fundamentally new here. examples of implementation on graphs along the abstract description could really help the understanding of the approach.","a bit paradoxically, the approach suffers from too much generality. the authors define very abstract operators and elements, and in fact nothing in particular is about graphs at all, until the discussions of sections 6 and 7 which are not the core of the approach. furthermore, the actual choice of the filters, some combination of sin and cos, is quite hidden in the technical details, making it difficult to understand the practical implications of these choices for real-world graph data.",0.8489907,0.85951126,0.85421854,359
"not tested in experiments (changing graphs, higher-order tensors...)","many variants are described but, it seems, not all are fully explored.",0.8548086,0.84026414,0.847474,60
a minimal examples satisfying all of them is not given,"the theorems are valid under many assumptions, but their applicability to real-world scenarios remains uncertain.",0.85058355,0.8554666,0.8530181,87
related works on graph partition and fair division are properly cited. i do wonder if there are more closely related works that combine graph partition and fair division together?,the paper introduces novel algorithmic approaches for both homogeneous and heterogeneous agents.,0.8591797,0.8408244,0.849903,137
theorems / lemmas are neatly presented and proved.,the theoretical results are rigorously proven and supported by clear explanations.,0.8862193,0.8603284,0.8730819,54
written and organized. some minor comments:,written and easy to follow.,0.8826138,0.873024,0.87779266,25
constant fraction” -> ensuring a constant fraction,constant fractions of the maximum social welfare” could be clarified.,0.87982357,0.87086046,0.8753191,39
amount of” -> a significant amount of,amount of social welfare is sacrificed” could be rephrased for better readability.,0.81897354,0.84558487,0.8320665,60
and studies” -> widely accepted and studied,and studied relaxations” could be expanded for clarity.,0.86134773,0.8588287,0.8600863,35
case” -> for the two-agent case,and binary-weight cases” could be more specific.,0.8501821,0.8648202,0.8574387,41
page 9 line 302: “second smallest ” -> the second smallest,this minor grammatical error should be corrected.,0.8684354,0.8328779,0.85028505,46
interesting and could be building blocks for future works in this line.,"important contributions to the field of fair division, particularly in the context of graphical resources.",0.8633165,0.85531163,0.85929537,76
"area of ml, namely solving np-hard co problems.",in combinatorial optimization problems (cops).,0.84842396,0.86032075,0.85433096,37
the underlying symmetries of co problems in addition to learning to find near-optimal solutions.,symmetricities in combinatorial optimization tasks.,0.8674754,0.8595282,0.8634835,65
solvers and is therefore complimentary to a broad variety of prior work.,"methods, enhancing their performance.",0.8890645,0.84909064,0.8686179,56
in multiple areas (see below).,in certain sections.,0.90600497,0.8362512,0.8697317,20
are significantly smaller than those of prior works.,are standard for benchmarking.,0.87268865,0.85162866,0.8620301,38
has multiple shortcomings and inconsistencies (see below).,is well-structured.,0.88401747,0.83092755,0.8566507,48
sufficiently place this work in the context of the current literature.,cover all relevant recent advancements.,0.8700264,0.8662708,0.8681446,55
in cl it is relevant to understand if there’s a better way to populate this memory.,"in continual learning, this paper addresses a timely and important issue.",0.876507,0.86594236,0.8711927,57
presenting the problem as an optimization problem and then simplifying it until an alternative is presented.,dynamically adjusting memory construction based on pseudo-task simulations is novel and promising.,0.8535806,0.8423108,0.84790826,84
this paper are performed is of significant interest to the community.,this paper are based is realistic and aligns well with real-world applications.,0.87393975,0.88802135,0.8809243,48
lack clear definitions and differing notations are used without much criterion.,"and equations are introduced without sufficient explanation, making it difficult to follow.",0.88419414,0.87058973,0.8773392,67
tasks are added. is it only for selecting which elements to store in the memory?,tasks are generated and how they are integrated into the overall learning process.,0.8901596,0.87733537,0.88370097,60
proposed baselines are used over other possible choices.,base policies (er-res and er-ring-full) were chosen as the foundation for the memory construction.,0.8381885,0.86500865,0.8513874,73
i think the paper would benefit greatly from using more space to justify properly why the method is optimal (which is interesting) and less about its computational tractability.,the paper should clarify whether the focus is on achieving the best memory configuration or on making the process computationally efficient.,0.89176214,0.8626695,0.87697464,114
elements that can bring us more benefit in the future. would it be similar to not using transformations? i think that calling them pseudo-future tasks can be misleading.,"a balance between randomness and class representation, but the rationale behind this balance needs more justification.",0.8635753,0.8520786,0.8577884,120
process proposed in fig 2 mentions the update of the model to find the most suitable construction of m. this implies that the model is trained more than once in each task.,paper should clarify whether all methods are given equal computational resources and data exposure to ensure a fair comparison.,0.85549825,0.8436359,0.8495257,124
to show the time cost of other methods.,to include more details on the time cost breakdown for each dataset.,0.90720326,0.9261989,0.9166027,41
well defined what is s_j,entirely clear how the proposed method scales with larger datasets or more complex tasks.,0.82912976,0.8461591,0.83755785,74
well and is easy to follow,in a clear and concise manner.,0.8785776,0.84003675,0.85887504,24
"and effective, which can reduce the issue of noisy pseudo-labels",yet effective in addressing the challenges of semi-supervised learning.,0.90808624,0.90551144,0.90679705,45
