True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
"not tested in experiments (changing graphs, higher-order tensors...)",the core contributions may be obscured by the complexity of the framework.,0.8600662,0.8408384,0.8503436,63
a minimal examples satisfying all of them is not given,the practical applicability of these results may be limited in real-world scenarios.,0.857113,0.8400899,0.8485161,64
related works on graph partition and fair division are properly cited. i do wonder if there are more closely related works that combine graph partition and fair division together?,the approach of integrating graphical structures into fair division is novel and contributes to the existing literature.,0.8751969,0.85478234,0.8648691,135
theorems / lemmas are neatly presented and proved.,the algorithms presented are rigorously analyzed and provide clear approximation guarantees.,0.88127196,0.8422499,0.8613192,63
written and organized. some minor comments:,structured and the arguments are presented in a logical manner.,0.85979164,0.86667925,0.86322165,43
constant fraction” -> ensuring a constant fraction,the fairness of allocations is a central theme throughout the paper.,0.86056423,0.8205551,0.84008354,50
amount of” -> a significant amount of,sacrifices in social welfare are acknowledged and discussed.,0.83182603,0.7875153,0.8090644,48
and studies” -> widely accepted and studied,fairness concepts are effectively utilized in the proposed algorithms.,0.8588433,0.8247712,0.84146255,52
case” -> for the two-agent case,"cases, the results are particularly insightful.",0.8646409,0.8320179,0.8480157,35
page 9 line 302: “second smallest ” -> the second smallest,the correction enhances the grammatical accuracy of the text.,0.85940385,0.8309934,0.8449599,52
interesting and could be building blocks for future works in this line.,important as they highlight the challenges and potential solutions in fair allocation problems.,0.8626573,0.86026204,0.861458,68
"area of ml, namely solving np-hard co problems.","in various fields such as logistics, drug discovery, and semiconductor design.",0.84826005,0.84373623,0.845992,60
the underlying symmetries of co problems in addition to learning to find near-optimal solutions.,symmetricities that enhance the performance of neural combinatorial optimization.,0.8713047,0.859877,0.86555314,69
solvers and is therefore complimentary to a broad variety of prior work.,"methods, allowing for improved performance without extensive architectural changes.",0.8737558,0.86121464,0.8674399,65
in multiple areas (see below).,"in some sections, particularly in the explanation of the loss functions and their implications.",0.8435226,0.8479676,0.8457393,75
are significantly smaller than those of prior works.,demonstrate the effectiveness of the proposed method in practical scenarios.,0.8605051,0.859371,0.8599377,55
has multiple shortcomings and inconsistencies (see below).,provides a comprehensive evaluation of the proposed method across multiple combinatorial optimization problems.,0.83835304,0.83229154,0.83531135,88
sufficiently place this work in the context of the current literature.,fully capture the breadth of existing research in neural combinatorial optimization and symmetric learning.,0.87410676,0.8978816,0.8858347,79
well and is easy to follow,the paper is written in a clear and structured manner.,0.87899226,0.8701151,0.87453115,44
"and effective, which can reduce the issue of noisy pseudo-labels",the proposed method with the assistant model is straightforward and efficient.,0.86128575,0.8687067,0.86498034,62
student model can be a generally useful tool for other tasks,the proposed feature transmission from the assistant model to the student model is a novel approach.,0.8747518,0.8851544,0.87992233,76
performance improvements on two datasets,experiments show good performance across multiple benchmarks.,0.89747286,0.8886963,0.89306307,45
are not explained very well,some hyperparameters and technical details require more clarification.,0.84656334,0.85445774,0.85049224,56
\tau value in eq. (6)?,what is the primary contribution of this research?,0.8462059,0.8196602,0.8327215,41
"pseudo-labeling, i.e., is \gamma a constant or varied and how?",how do the authors determine the threshold for generating pseudo labels?,0.87158704,0.84262526,0.8568615,59
"like when there are more labeled data, e.g., >1000/2000 labeled images, which can be a more practical situation in real applications.","table 4-7 are conducted on a smaller labeled set (183 images). however, i am curious about the results in table 4-7 with a larger labeled dataset.",0.8444071,0.853088,0.8487253,110
"same case for all experimental settings. if so, what is the intuition behind it? the authors may have more discussions on this.","in table 6, the teacher model performs better than the student model. it's intriguing to know whether this is due to the training strategy or the architecture of the models.",0.8609687,0.85720277,0.8590816,123
"semi-supervised semantic segmentation, bmvc'18",adversarial learning for semi-supervised tasks is an important research direction.,0.85588354,0.83865404,0.84718114,58
"with high-and low-level consistency, pami'19",semi-supervised semantic segmentation is an expanding area of research.,0.83420575,0.83100915,0.83260435,58
"segmentation with self-correcting networks, cvpr'20",semi-supervised semantic image segmentation has recently attracted significant interest.,0.8452257,0.83546937,0.8403192,68
"learning from a class-wise memory bank, iccv'21",semi-supervised semantic segmentation with pixel-level contrastive learning is a developing trend.,0.8494896,0.83630574,0.84284616,80
all components of a model is interesting.,the idea of collaboratively pruning all components in vits is innovative and addresses a significant gap in the current literature on model compression.,0.85691965,0.9135871,0.8843465,118
when compared to sufficient state-of-the-art methods.,"the performance gain is impressive, particularly the accuracy improvements while achieving substantial reductions in flops.",0.8552048,0.8622078,0.858692,96
well-written and easy to follow.,"this paper is a valuable contribution to the field of deep learning, particularly in the context of optimizing vision transformers.",0.8501849,0.8506826,0.85043365,109
"for the proposed method during pruning, when compared to state-of-the-art network pruning methods.","it's not clear how much computation cost and data is needed to effectively implement the proposed pruning method in practical scenarios, which could limit its applicability.",0.8543068,0.881192,0.86754113,133
"setting of ""without second-order interations"" (line 300) in this ablation study means dropping all hessian-based terms in eq. (4) or only drop the cross-components terms (green blocks in figure 2(b))? i think the latter one can better reflect the main contribution of the proposed method.","the main novelty of this work is the interaction of different components during pruning, so the ablation study on this design is important. in my understanding, line 297-305 and table 7 aim to give such ablation studies, while it's not clear whether the results convincingly demonstrate the effectiveness of considering interactions over traditional methods.",0.85430944,0.8383813,0.84627044,247
"to follow, and the technical part seems correct.",the authors effectively communicate their findings and contributions.,0.8635467,0.8612122,0.86237794,49
"update. this also seems to agree to the theory rl algorithms: one can just perform the regular bellman updates (or perform elimination in version space algorithms) and define policy with lcb or take minimum over the remaining set of functions (for pessimism) (for example, [1]).",this insight is crucial as it challenges the conventional wisdom in the field and suggests a more efficient approach to policy evaluation.,0.8628963,0.81347734,0.8374584,207
the following subsection provides good evidence that that indeed could happen. it could be better to provide some more intuitive scenario or even a closed-form construction.,the authors provide a thorough analysis that clarifies these conditions and their implications.,0.88398063,0.85524833,0.8693772,123
"of shared target updating methods (such as shared-lcb ens., shared-min deep ens, and with a different number of ensembles)",these experiments effectively demonstrate the advantages of the proposed msg algorithm over traditional methods.,0.87410045,0.81823057,0.8452432,95
be fine-tuned for the final presentation of the results. c) the experiments are performed on extensive benchmarks.,this thoroughness in experimentation strengthens the validity of the results presented.,0.8993598,0.8671713,0.8829723,79
"methods, but since the result is based on the ntk setting, it still has some gap between the practical situations.",they lay a solid foundation for understanding the limitations of existing approaches.,0.8822639,0.8552278,0.8685355,85
"different tasks, which likely undermines the empirical merits of the proposed algorithm.",this highlights the algorithm's adaptability across different settings.,0.88018656,0.89028084,0.8852049,68
"learning."" advances in neural information processing systems 34 (2021): 6683-6694.",it provides additional context and supports the claims made in the paper.,0.8527665,0.7785325,0.8139605,65
pareto set to help optimize the qehvi criterion;,this integration allows for a more comprehensive exploration of trade-offs among competing objectives.,0.8672508,0.8202403,0.8430907,79
practitioners. the method to build it with backpropagation is original.,"it effectively maps trade-off preferences to corresponding pareto solutions, enhancing decision-making.",0.84814775,0.8624649,0.85524637,76
terms of speed and sample efficiency.,they show that the psl method outperforms existing mobo approaches in various benchmark and real-world scenarios.,0.84289956,0.8694415,0.85596484,93
have been proposed in the multi-objective literature.,this allows for capturing complex structures and relationships within the pareto front.,0.85368675,0.8618348,0.8577414,66
pareto front is not shown.,"the method shows robustness in handling such scenarios, providing valid solutions.",0.85081613,0.81786305,0.8340142,65
"be clarified, see questions below.",further research could focus on enhancing the performance in high-dimensional optimization problems.,0.8508686,0.829444,0.8400197,82
"know, the originality is good.","can tell, the paper presents a novel approach to domain generalization.",0.8794106,0.8884868,0.88392544,53
is theoretically and technically sound.,shows promise in addressing the limitations of existing domain generalization techniques.,0.86246455,0.87523043,0.8688006,71
"the proposed optimizer (sdg) significantly improves the performances of coral, fish, and vrex on several datasets.",this highlights the trade-off between empirical risk and generalization performance.,0.8829359,0.8529619,0.8676901,85
experiments with more penalty-based dg methods will make the effectiveness of sdg stronger.,it would benefit from more comprehensive comparisons against a wider range of baseline methods.,0.8704585,0.8738731,0.87216246,76
"2, sdg increases the generalization gap on four datasets (iwildcam., ogbmolpcba, amazon, and py150) and decreases the generalization gap on only three datasets (camelyon17, fmow, and povertymap).","in table 1, while improvements are noted, the statistical significance and practical implications of these gains need further clarification.",0.85630274,0.7950338,0.8245317,147
fish for fmow is already strong is far-fetched with the worst accuracy of 34.6.,proposed method is consistent across different models and benchmarks is somewhat vague and requires more detailed analysis.,0.85045016,0.86680055,0.8585475,94
"tasks” many interpretations would be possible and the authors do not comment on this and i don’t think their data are sufficiently clear on this on their own. nonetheless, the authors are thorough. for example, they investigate the convergence of their batch algorithm, find a working clustering for the umap embedding and check the necessity of the parts of their model.","the authors demonstrate that by carefully tuning the architecture and hyperparameters, they can achieve competitive performance in unsupervised learning, which raises questions about the generalizability of their findings.",0.853841,0.83965635,0.8466892,264
"more plausible than back propagation, but other aspects like the subspace clustering for example are not questioned regarding back propagation at all.","they emphasize that stacked unsupervised learning is inspired by biological processes, yet the reliance on meta-learning and hyperparameter tuning may detract from this claim.",0.85683894,0.84976625,0.85328794,124
"then is consistent with the architecture search theme, this seems odd. is there an explanation why deeper features are no longer better?","while choosing 3 layers appears optimal for this dataset, it prompts further investigation into the diminishing returns of adding more layers.",0.87321275,0.8626609,0.8679047,105
"of unsupervised learning still apply. practically for example, the method still requires that supervised data is available for meta-learning. i think some discussion of this is necessary.","the authors should clarify how their approach maintains biological relevance despite the supervised tuning process, as this could influence the interpretation of their results.",0.86583126,0.8540079,0.85987896,134
"structures, the deconfounded solution can be obtained by simply solving the normal equation. this formulation would be sufficient for the first step towards the deconfoundation.","while this simplicity may discard several more intricate relationships, it provides a clear and interpretable framework for understanding the confounding effects.",0.85388696,0.8508713,0.8523765,139
"step. through the experiments, we can observe that adding this simple fix is beneficial to improving the performance in most cases.","this versatility enhances its applicability across various domains and tasks, making it a valuable tool for researchers.",0.8723473,0.8656265,0.8689739,103
"to see the correlation between the functional similarity and ood accuracy. while these results may seem excellent, we would not immediately see what such a functional similarity brings us to improve transfer learning and ood generalization.","for example, section 4.3 provides experiments to observe the correlation between functional similarity and domain similarity, and section 4.4 further emphasizes the importance of understanding these relationships in the context of out-of-distribution generalization.",0.86784256,0.87322605,0.870526,184
"example, figure 2 tells us the averaged similarity is sufficient to distinguish random and fine-tuned resnet-18), i have a concern when networks are deeper; most of the high-level features are similar between two networks, and hence the layer-wise averaged similarity would not be sufficient.","to measure the similarity between the entire networks, the authors simply average the layer-wise similarity through the experiments.",0.90081894,0.85308987,0.876305,197
"generative models to sample from this manifold appears very interesting and intriguing, at least conceptually.",a generative model to sample from this manifold is innovative and addresses a significant gap in the current literature.,0.91762567,0.9162165,0.91692054,59
"results. it is inspiring to see that trained generative models can capture the structure of the weight manifold and learn the set of sufficiently accurate neural networks, even capable of producing competitive model ensembles.","evidence demonstrating the advantages of the proposed methods over existing baselines, particularly in terms of model performance and diversity.",0.8690205,0.8584813,0.8637187,166
its current form it appears to require a very significant computational investment for pre-training an ensemble zoo. this large computational cost could make it somewhat impractical for real-life applications.,"certain scenarios, the reliance on specific architectures may limit its generalizability across diverse model types.",0.865891,0.86050475,0.86318946,157
explanation in section 3.2.3 could be clarified and made more rigorous. it is not entirely clear to me how $d$-dimensional samples $n_i$ are mapped back to the $d$-dimensional space.,assumption of the existence of such functions may need further justification or alternative approaches to ensure the validity of the proposed sampling methods.,0.864256,0.80812603,0.83524907,141
written and easy to parse,structured and presents a clear methodology.,0.87902915,0.8598185,0.8693177,30
stated and situated in the context of previous work,clearly articulated and address a significant gap in auxiliary learning.,0.87135255,0.867432,0.86938787,52
baselines over multiple seeds with calculated standard deviations.,tasks demonstrates the effectiveness of the proposed method.,0.88210434,0.84789026,0.864659,50
together from previous work (which itself would not be criticism per-se if there was novelty in the way the stitching together was done).,"the contributions, while valuable, do not significantly advance the state-of-the-art in auxiliary learning.",0.8669649,0.8297185,0.8479328,97
"bi-level optimization has been done in [1, 2].",module-level importance is a concept that has been explored in previous works.,0.90079945,0.8703439,0.8853098,47
"are not uncommon in the multitask literature see section 3.2 of [3] which introduces an index k, for each layer.",these include methods that dynamically adjust loss weights based on task relevance.,0.86964345,0.84376276,0.85650766,81
"task weights - this abstracts away the choice of parameter/block/model-l introduced in this paper - and represents an automated ""modularization"" approach","losses, which is a relevant approach that could have been discussed.",0.86750937,0.8293433,0.8479971,120
end-task aware training as an alternative : https://arxiv.org/abs/2109.07437,the necessity of pre-training in auxiliary learning contexts.,0.8814826,0.7817982,0.8286533,57
multi-task optimization in massively multilingual models. https://arxiv.org/abs/2010.05874,the robustness of models against negative transfer from auxiliary tasks.,0.8647364,0.7816197,0.82108,74
"good, the bad and the neutral. https://arxiv.org/abs/2108.11346",importance of decomposing auxiliary task updates for better performance.,0.8428514,0.75767565,0.7979971,62
"the authors, i've updated my score to accept","the authors, the paper has significantly improved in clarity and depth.",0.8653078,0.8557068,0.86048055,43
"constraints. i would judge that the originality of the paper is high as, according to the authors, nobody has attempted to provide a hyperparameter tuning-free approach to the switching between synchronous and asynchronous training modes.","conditions, making it a timely contribution to the field.",0.8684927,0.83131063,0.84949505,197
the training modes that help to determine and address the gaps in the current work. this provides clarity on the choices and explains the conducted experiments.,"various training modes, particularly in the context of gradient staleness and its impact on model accuracy.",0.8683358,0.87393725,0.8711274,109
"my confusion in the questions section below. in summary, it seems that the methods in the figure and their performance do not correspond to the description in the text.","my concerns regarding the presentation of data in this section, as it could benefit from clearer labeling and explanation.",0.87903774,0.8770007,0.878018,119
"properties in the industrial setting. i believe that this impact might translate to better resource utilization and, therefore, cost savings.","training processes, particularly in environments with variable resource availability.",0.8889338,0.8709332,0.87984145,105
"infer the interaction between the agent, allies, entities and memory.","it proposes a new memory module, atm which can improve the handling of partial observability.",0.8628662,0.86507183,0.8639676,69
outperforms gru-based one which is usually used.,"it evaluates for smac, atm-based agent demonstrates superior learning efficiency.",0.86028504,0.8402983,0.8501742,58
and memory types and the number of memory slots.,"it reports the ablation studies for eba, confirming its importance in the overall architecture.",0.8529964,0.8538494,0.85342276,73
"example, in figure 2 (a) and (b), atm-based models outperform gru-based models in steps, but when comparing in wall-clock time, atm-based model could be much slower than recurrent module-based models.","as shown in [1], the agent with transformer requires more computations, even though it can benefit for sample efficiency [1,2] or interactions between entities like this paper. for atm, the design mitigates the computational burden while maintaining performance.",0.84535,0.84876615,0.8470547,201
"transformer-based agents [2,3] get the advantages from attending the past directly, while it cannot do that through atm architecture.","the memory following the working memory mechanism is interesting, but it cannot attend the past explicitly. other architectures could potentially offer more direct access to historical information.",0.8885812,0.86666864,0.87748814,142
"reinforcement learning using actor-learner distillation."" arxiv preprint arxiv:2104.01655 (2021).","[1] parisotto, emilio, and ruslan salakhutdinov. ""efficient transformers in reinforcement learning.""",0.7898753,0.767872,0.77871823,83
"reinforcement learning."" international conference on machine learning. pmlr, 2020.","[2] parisotto, emilio, et al. ""stabilizing transformers for reinforcement learning.""",0.8097077,0.8531811,0.8308762,70
"with transformer world models."" arxiv preprint arxiv:2202.09481 (2022).","[3] chen, chang, et al. ""transdreamer: reinforcement learning with transformers.""",0.8147975,0.7636318,0.7883854,65
excellent job motivating the problem and giving intuitions for their algorithm.,excellent job in presenting their findings.,0.9324771,0.89506394,0.91338754,46
compares and contrasts related works to this paper.,highlights the gaps that the current research addresses.,0.8667798,0.85856223,0.8626514,46
seems novel and changes the proof techniques for bounding the constraint violation.,is a novel approach that enhances the algorithm's performance.,0.9101913,0.8847557,0.89729327,58
"be helpful to add experiments for some of the real-world applications of this framework mentioned in the introduction section (e.g., safety-critical applications).",be beneficial to include real-world datasets to validate the algorithm's effectiveness in practical scenarios.,0.91447973,0.87583256,0.894739,107
"usually correspond to adversarial and stochastic (typically i.i.d.) constraints, however, in this paper, it refers to adversarial and fixed constraints.",should be more explicitly defined to avoid confusion regarding the specific trade-offs being addressed.,0.8449156,0.8243651,0.83451384,110
"assumed this condition holds to obtain better bounds, and how the framework in this paper does not make such an assumption.","utilized it, and the implications of its presence or absence in the context of the proposed algorithm.",0.88143426,0.86569893,0.8734957,91
times in the paper before it is finally defined on page 6.,"times throughout the paper, but its significance should be elaborated for clarity.",0.88265276,0.8789293,0.8807871,49
"$g_t(x)\leq 0~\forall t\in[t]$. the authors should explain and motivate this choice of benchmark, and mention any potential hardness results for regret against the more natural static benchmark.","the conditions of the best fixed decision in hindsight, which may not be necessary for all applications.",0.84935856,0.79063153,0.81894356,143
the authors need to compare and contrast their algorithm with [18] and [30] and highlight the new ideas and proof techniques.,a more detailed comparison with these algorithms would strengthen the discussion of the contributions of recoo.,0.87833554,0.86374664,0.87098,82
early convolutions etc.). masked convolutions were introduced in the pixelrnn paper (https://arxiv.org/pdf/1601.06759.pdf). the strength of this paper is in its novel combination of existing ideas to produce a very simple hybrid framework that effectively combines the strength of convolutions and transformers.,"the idea of hybrid models already exists in multiple pieces of literature (coatnet, container, uniformer), but the authors effectively leverage these concepts to enhance the masked auto-encoding paradigm.",0.86427706,0.82078487,0.84196967,236
the mask to larger resolutions to avoid the requirement of keeping all tokens in stage 3.,this approach not only improves computational efficiency but also mitigates the pretraining-finetuning discrepancy.,0.8302219,0.86563754,0.8475599,83
nice way to generate a feature pyramid with local context via convolutions and global context using transformers.,it is a promising direction for improving object detection and segmentation tasks.,0.8778343,0.8532132,0.86534864,78
be nice to see whether the proposed scheme continues to outperform existing masking techniques for larger models. there is also limited runtime comparison with existing techniques.,"it covers a broad set of vision tasks but it does not cover scale, which could limit the generalizability of the findings.",0.85312414,0.84718376,0.8501436,123
"experiments comparing random masking, regular convolutions, multi-scale decoders etc.",these results provide valuable insights into the contributions of different components of the mcmae framework.,0.85764533,0.84626436,0.85191685,81
"a nice flow, and explains the concepts with ease.","the structure is logical, and the figures effectively illustrate the proposed methods and results.",0.89712554,0.9114715,0.9042416,70
generates hierarchical representations from an image and outperforms a number of existing techniques.,"this framework demonstrates significant improvements over existing methods, making it a valuable contribution to the field of self-supervised learning.",0.8677833,0.8778362,0.8727808,107
"fig 5, bottom middle). it is easy to follow.",the methodology and results sections are well-structured and easy to follow.,0.8748652,0.8590537,0.86688733,50
"on cifar-100 (across different kd methods, teacher-student architectures).",in the overall accuracy of the student models.,0.8666877,0.83813816,0.8521739,51
"noticeable amount of errors. if class-wise analysis is performed on the teacher based on misclassified samples, it corresponds to a subset of classes which can be treated as undistillable classes. therefore, the proposed tllm avoids such situations by eliminating classes where the teacher's predictions are largely incorrect and replacing them with ground-truth labels (one-hot vectors). some analysis i’d like to see are:","suboptimal contribution to the learning process of the student model, particularly for classes that are already challenging.",0.8488102,0.8211747,0.83476377,342
teacher (table 3) for regular and undistillable classes?,on the imagenet dataset?,0.8741985,0.83176327,0.8524531,43
"in tables 2, 3 for regular and undistillable classes?",in terms of per-class accuracy and overall performance metrics?,0.8592291,0.82398975,0.8412405,44
baseline for imagenet experiments? can the authors produce a table similar to table 2 for imagenet to show the improvements of the proposed tllm scheme?,sole baseline for comparison in the experiments?,0.87765914,0.8354449,0.85603195,119
~72.154% whereas the reported accuracy is only 68.900%. please clarify. link to public pytorch models with top1 accuracies: https://pytorch.org/vision/stable/models.html,"higher than what is reported, considering its established performance in the literature.",0.8748747,0.8110556,0.84175724,132
"to include the accuracies of students trained with label smoothing. can you report these results for tables 2, 3. i suspect that a noticeable amount of improvement can be obtained by using label smoothing, especially if undistillable classes are semantically similar classes (see [2, 3]).",to evaluate the performance of the student model without label smoothing against the baseline models.,0.9033241,0.8430672,0.87215614,217
(not available in supplementary as well).,"from the experimental section, which limits the generalizability of the findings.",0.833527,0.8191486,0.8262752,62
paper outweigh the strengths. but i’m happy to change my opinion based on the rebuttal.,study could be addressed by including more diverse datasets and distillation methods.,0.85062325,0.8496418,0.8501323,71
great effort on the rebuttal.,clarifications and additional experiments provided.,0.8394888,0.8575829,0.84843934,40
my concerns although concrete understanding of undistillable classes still remains unclear.,the concerns raised in the previous review.,0.9055704,0.8454059,0.87445444,67
of label smoothing on the proposed tllm framework.,of the proposed tllm on various teacher-student configurations.,0.91434896,0.91220796,0.9132772,46
"label smoothing help?."" advances in neural information processing systems 32 (2019).","label smoothing help?""",0.93142676,0.8385378,0.8825448,62
m. (2021). is label smoothing truly incompatible with knowledge distillation: an empirical study. in iclr,"a. ""label smoothing for knowledge distillation.""",0.92399913,0.8619859,0.8919159,62
(2022). revisiting label smoothing and knowledge distillation compatibility: what was missing?. icml,"""understanding the effects of label smoothing in neural networks.""",0.88411355,0.8483533,0.86586434,79
to learn simple interpretable models. the numerical results are convincing.,that effectively combines speed and optimization capabilities for generating risk scores.,0.8705601,0.8801528,0.8753302,69
of error cumulation is possible; coordinate descent can be long as well as the line search).,such as potential difficulties in ensuring consistency and coherence across the different stages of the process.,0.8599647,0.84044623,0.8500935,85
scores are not considered in the current contribution.,world applications may require additional validation to ensure the robustness of the generated risk scores.,0.86324394,0.86780417,0.86551803,79
based framework where the motion estimation and motion compensation are needed. this is an encouraging attempt.,which has been a dominant approach in neural video compression.,0.8692544,0.8648693,0.86705637,85
"shifting, sharpen/blur, and fading. some analyses are conducted.","shifting, blurring, and fading effects to evaluate the model's performance.",0.91081274,0.90463275,0.9077122,45
is limited. the core contributions have been investigated in other papers.,is somewhat limited as it builds upon existing concepts without introducing fundamentally new mechanisms.,0.8663728,0.8877355,0.8769241,73
in [1]. the difference is that one previous frame is used in [1] and two previous frames are used in this paper.,"in various forms in prior works, indicating that this approach is not entirely novel.",0.8539554,0.83775437,0.84577733,80
"like [2,3,4,5]. directly applying transformer into neural video codec is straightforward and the novelty is limited.",but this paper extends its application to video compression with promising results.,0.8920154,0.8329981,0.86149716,85
"model, where the block contains two parts. in addition, [7] has investigated a similar idea where each block contains 4 parts. the difference of this paper is that each block contains 16 parts.",which suggests that the proposed method may not be as innovative as claimed.,0.85215914,0.8334812,0.8427167,150
"this paper does not need these designs. the block-based auto-regressive entropy model, lrp, and 3-stage training are also complex and hand-crafted designs.",argues that their transformer-based approach simplifies the process significantly.,0.8806918,0.8510271,0.86560535,115
the rd-curves are very close. the bd-rate numbers are best presented.,this raises questions about the practical advantages of the proposed method.,0.8857099,0.8389943,0.8617194,52
"x264 and x265 is very easy in 2022. comparisons with jm, hm, vtm are recommended because they represent the best encoders of h.264, hevc, vvc. the work [8] in 2021 has already compared with vtm.",these codecs in specific scenarios does not necessarily imply overall superiority.,0.84710103,0.80524105,0.8256408,155
"efficient video compression, eccv 2020",video compression is a relevant topic that this paper addresses.,0.85902065,0.8530328,0.8560163,53
"window-based attention for image compression, cvpr 2022",which highlights the importance of implementation nuances in compression algorithms.,0.8716922,0.8470534,0.8591962,59
"for learned image compression, iclr 2022",is a related work that explores similar concepts in a different context.,0.84240884,0.8110142,0.8264134,55
"priors for learned image compression, cvpr 2022","approaches have been explored in the literature, providing a backdrop for this study.",0.8357879,0.8189796,0.8272984,64
"efficient learned image compression, cvpr 2021",video compression is another relevant framework that shares similarities with the proposed method.,0.855274,0.84454536,0.84987587,75
"adaptive neighborhood information aggregation, arxiv 2022.",transformers has been a significant area of research that informs this paper's methodology.,0.84415704,0.8096542,0.82654566,73
"not need to be very deep and research on shallow models is still useful, which is valuable to the literature. this is the primary reason i recommend accepting this paper.",the results show that cnns do not necessarily need to be deep to achieve competitive performance.,0.8660168,0.8574573,0.86171585,126
sse block. the motivations are well explained and the effects are verified.,skip-squeeze-and-excitation modules.,0.82858944,0.8451736,0.8367994,60
is launched on a separate gpu) the results and discussions of the communication overhead are useful.,"(for the multi-gpu version, each stream is launched on a separate gpu, enhancing parallel processing efficiency.)",0.88265526,0.87796897,0.88030595,90
"of course, i understand the authors may have limited computing resources and did not lower my rating for lack of such large-scale experiments.",it is not sure if heavy-weight models show different depth vs. performance trade-offs.,0.8507327,0.84513474,0.84792453,108
clue on how to realize it. maybe the authors can show a potential direction.,experimental results on how parnet performs with such hardware.,0.8709446,0.88093144,0.8759095,59
improved. please see the suggestions below.,improved for clarity and conciseness.,0.8056777,0.8653099,0.83442974,29
written and easy to follow.,structured and presents a novel approach to contrastive learning.,0.8617661,0.8572886,0.8595215,48
network to obtain the positive samples is novel.,model to create instance-specific optimal positive pairs is innovative and promising.,0.88265383,0.92189443,0.9018475,56
paper is in the experimental part.,approach is the reliance on the quality of the generative model used.,0.8764471,0.8920285,0.88416916,48
in the original papers. i think strictly following the setting from the original paper will be a fairer comparison. (e.g. 100 epoch of simclr should reach 62.8% top-1 accuracy),"achieved with higher resolution datasets, which raises questions about the generalizability of the results.",0.8577883,0.8302603,0.8437999,139
generative model affect the final result?,generated images from the generative model affect the performance of the contrastive learning task?,0.8838297,0.920236,0.9016655,63
if we include an additional generative model?,associated with the proposed cop-gen method compared to traditional methods?,0.8590665,0.8757478,0.867327,56
intuitive idea for data augmentation,"a novel, simple, and efficient method for data augmentation is proposed.",0.8917129,0.93733114,0.9139531,44
very effective when implemented correctly,the simple idea is to create augmentations that maintain label information while reducing nuisance.,0.8435601,0.86047643,0.8519343,80
"inspiring. moreover, the theoretical interpretation of the method is sound.","the paper is easy to follow, well-written, and provides a coherent methodology.",0.8889755,0.89322746,0.8910964,60
and datasets are provided in this manuscript to show the effectiveness of the proposed lp-a3.,"results across various tasks, including semi-supervised learning, noisy-label learning, and medical image classification, highlight the effectiveness of lp-a3.",0.8664827,0.9044709,0.8850694,115
think it is necessary to provide the selection detail to make the manuscript self-contained.,how does the tcs select the hard positive data in algorithm 1? i seek further clarification on this mechanism.,0.84996235,0.85124916,0.8506053,83
"the backbone networks in the experiments in table 2? moreover, how’s the performance of lp-a3 on cifra10/100 in a supervised classification manner? evaluation with other backbone networks rather than resnet-18 and resnet-50 is also important.","the experimental results in the manuscript are insufficient to demonstrate the effectiveness of lp-a3. in semi-supervised learning tasks, only one augmentation method, infomin, is tested on the stl-10 dataset for comparison. what are the results when comparing lp-a3 with additional augmentation methods on this dataset?",0.8678648,0.8617203,0.8647816,225
"on the large-scale dataset, such as imagenet",how’s the performance of lp-a3 in comparison to other state-of-the-art methods?,0.83244246,0.8520939,0.84215355,60
"performance of lp-a3 can drop when all data is selected for augmentation? the author stated that some data augmentations are useless to apply data augmentation, which did not convince me.","i’m curious about the results in fig.5. as lp-a3 is designed to generate the augmented x’ while preserving the minimum sufficient information of the label, why does the performance fluctuate with different label preserving margins?",0.8558823,0.86533403,0.86058223,171
"given the existing results provided by the authors, the approximation in the $l^p$ norm is a necessary complement to our current understanding of the approximation problem.",the authors provide a comprehensive analysis of the lower bounds on approximation errors in this context.,0.89042956,0.86010957,0.87500703,119
the authors have presented the paper in a quite accessible way.,the clarity of the presentation helps in understanding the complex proofs involved.,0.8810575,0.8920672,0.8865282,54
"however, it is not obvious how in practice these two norms can make a difference.",the paper successfully addresses this transition and offers valuable insights into the implications for neural network architectures.,0.8750447,0.879765,0.87739855,99
different formats for different stages of the revive framework including implicit knowledge retrieval and the answer generation stage. the experiments verify the value of introducing the regional features.,"the authors address this issue by introducing the regional descriptions in their proposed method, revive.",0.8594198,0.8497306,0.85454774,145
"the performance of implicit knowledge retrieval? also, the left qualitative example in figure 3 confuses me as none of the knowledge retrieved mentions the right answer ``battery'' and the regional tags introduce additional misleading objects say the desktop.","concretely, as the regional descriptions are injected into different stages of the framework, how do these descriptions influence the overall accuracy and knowledge retrieval capabilities of the model?",0.8614646,0.8438348,0.8525586,190
regional features to augment the prompts for better ok-vqa results.,regional visual representations to enhance knowledge-based vqa.,0.8941647,0.8925965,0.89337987,47
distills them into student policies via well-motivated structural-relation loss constraint,effectively utilizes self-attention mechanisms to enhance cooperative behavior among agents.,0.8614794,0.8317526,0.846355,75
performance in various multi-agent environments,"results across various benchmarks, demonstrating its effectiveness in offline multi-agent reinforcement learning.",0.8812562,0.9319019,0.90587175,80
"of every component in the proposed method, as well as discussed.","of each component in their framework, validating the necessity of the proposed structural relation distillation.",0.873984,0.8991467,0.8863868,73
