True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
target sketch $\hat{i_s}$ produced from image $i_s$.,higher quality sketches could lead to improved communication success rates.,0.8526153,0.76854044,0.80839777,54
"images per class, making the experiments somehow insufficient.",this limited dataset may affect the generalizability of the findings.,0.8660972,0.8517319,0.85885453,49
"dataset, which could inspire more related work.",data summary that retains essential user-item interactions.,0.8550457,0.8637667,0.85938406,42
more robust to noise compared to sota.,efficient in terms of computational resources.,0.8694997,0.8623643,0.86591727,34
understand the proposed approach as these are pretty new topics in recommendation systems.,understand the theoretical foundations and implications of these concepts in the context of recommendation systems.,0.9042638,0.90007794,0.902166,55
"besides $\infty$-ae, e.g., how the synthesized data summaries work with other autoencoder-based recommendation systems?",to validate its versatility and effectiveness across different architectures.,0.8919861,0.81202614,0.8501301,94
based on the percentage of user number can help the audiences better understand the results?,"based on a specific rationale that ensures fair comparison across datasets, or could it be adjusted to reflect the scale of each dataset more appropriately?",0.86405694,0.87339616,0.86870146,107
paper is in its novel combination of existing ideas to produce a very simple hybrid framework that effectively combines the strength of convolutions and transformers.,the strength of this approach is in its ability to leverage both local and global features effectively.,0.8895253,0.876079,0.882751,125
avoid the requirement of keeping all tokens in stage 3.,enhance computational efficiency while maintaining representation quality.,0.8643241,0.8622058,0.86326367,56
pyramid with local context via convolutions and global context using transformers.,it is a nice way to generate a feature hierarchy that can be beneficial for various downstream tasks.,0.8564839,0.8576401,0.85706156,76
outperform existing masking techniques for larger models. there is also limited runtime comparison with existing techniques.,it would be nice to see whether the proposed scheme continues to perform well across different model scales.,0.8601589,0.86173,0.86094373,96
"masking, regular convolutions, multi-scale decoders etc.",masking strategies with the proposed block-wise masking approach.,0.87712806,0.8726134,0.8748649,48
and explains the concepts with ease.,making it easy to follow the proposed methods and results.,0.87612104,0.8963547,0.8861224,42
-> pretraining,should be corrected to 'pretraining'.,0.82123256,0.88951564,0.85401136,25
image and outperforms a number of existing techniques.,efficient masking strategy that enhances the learning of visual features.,0.886389,0.8842052,0.8852958,54
middle). it is easy to follow.,"the clarity of the presentation is commendable, particularly in figure 5, which effectively illustrates the key findings.",0.86008555,0.8658721,0.86296916,105
"different kd methods, teacher-student architectures).",the tllm framework demonstrates significant enhancements across various distillation methods on cifar-100.,0.8429156,0.85774505,0.8502656,84
"be treated as undistillable classes. therefore, the proposed tllm avoids such situations by eliminating classes where the teacher's predictions are largely incorrect and replacing them with ground-truth labels (one-hot vectors). some analysis i’d like to see are:","the definition of undistillable classes may be overly complex; a simpler explanation could be that the teacher network, with a top-1 accuracy of 76.2%, inherently makes errors, leading to a subset of classes that are misclassified.",0.8650336,0.849337,0.8571134,179
for regular and undistillable classes?,the average accuracy of the resnet-50 teacher is 76.2% as reported in table 3.,0.8232311,0.81902397,0.82112217,63
3 for regular and undistillable classes?,it would be beneficial to provide a detailed breakdown of the improvements ($\delta$) observed in tables 2 and 3.,0.81459814,0.82117,0.81787086,92
similar to table 2 for imagenet to show the improvements of the proposed tllm scheme?,the reliance on only the kr baseline for imagenet experiments limits the assessment of tllm's efficacy; it would be helpful to include additional baseline comparisons in a table.,0.85648453,0.8731811,0.86475223,129
68.900%. please clarify. link to public pytorch models with top1 accuracies: https://pytorch.org/vision/stable/models.html,"the reported baseline performance of mobilenetv2 in table 3 appears to be significantly lower than expected, as the top-1 accuracy should be around 72.154%.",0.84221166,0.84117734,0.84169424,121
"3. i suspect that a noticeable amount of improvement can be obtained by using label smoothing, especially if undistillable classes are semantically similar classes (see [2, 3]).","given that label smoothing is applied to undistillable classes, it is essential to include comparisons with students trained using label smoothing to provide a fair assessment of the reported baselines.",0.8821578,0.8605473,0.87121856,157
in supplementary as well).,the results for cub200 knowledge distillation are currently absent and should be included for a comprehensive evaluation.,0.80014646,0.773093,0.7863871,103
happy to change my opinion based on the rebuttal.,"while this paper presents interesting ideas, i believe that its weaknesses may overshadow its strengths.",0.8540254,0.8645248,0.85924304,81
on the rebuttal.,i appreciate the authors' efforts in producing this work.,0.83586305,0.87384176,0.85443056,47
understanding of undistillable classes still remains unclear.,"i have revised my recommendation upward, as the authors have satisfactorily addressed most of my concerns, although some concrete details remain.",0.8344934,0.847825,0.8411063,112
on the proposed tllm framework.,it is important to include detailed information regarding the impact of label smoothing in the analysis.,0.8541243,0.8685472,0.8612754,85
in neural information processing systems 32 (2019).,"[1] müller, rafael, simon kornblith, and geoffrey e. hinton. ""when does label smoothing help?"" provides insights into the benefits of label smoothing.",0.7729387,0.8015289,0.7869742,120
incompatible with knowledge distillation: an empirical study. in iclr,[2] shen et al. (2021) explore whether label smoothing is genuinely effective in various contexts.,0.8182118,0.8512623,0.83440983,77
and knowledge distillation compatibility: what was missing?. icml,[3] chandrasegaran et al. (2022) revisit the concept of label smoothing and its implications for model performance.,0.79707956,0.8404497,0.8181903,91
models. the numerical results are convincing.,"this framework effectively combines speed and optimization capabilities, making it a significant advancement in the field.",0.863549,0.89575374,0.8793566,97
descent can be long as well as the line search).,"additionally, the reliance on multiple steps may complicate the implementation process for practitioners.",0.86670136,0.8224852,0.84401464,78
considered in the current contribution.,this could potentially affect the reliability of the risk scores in high-stakes applications.,0.8600361,0.85526526,0.8576441,70
application and can be of use to the community and for content creators.,it targets a useful and challenging problem in the field of gan adaptation.,0.86162776,0.87263787,0.86709785,59
are reasonable in the context of face to face translation.,"moreover, the two metrics used, normalized mean error (nme) and identity similarity (is), provide a comprehensive assessment of the model's performance.",0.82497334,0.8714849,0.8475915,122
results presented in the experimental section.,the proposed framework effectively addresses both style and entity transfer.,0.8581463,0.85864,0.8583931,57
situate the proposed method within other methods in the literature.,the related work is not well redacted and fails to provide a comprehensive overview of existing approaches.,0.85911435,0.87354064,0.8662674,78
source-target images and risks providing only a biased positive view of the results.,"instead, those are only computed on hand-picked examples, which may not represent the overall performance of the method.",0.8563496,0.8551841,0.8557664,87
subset of data) for the source and target domains in order to draw more robust conclusions.,"instead of computing them on a handful of samples, they should be computed over a dataset (or a randomly chosen subset) to ensure robustness and generalizability of the results.",0.8462187,0.86125517,0.8536708,127
for a number of ml applications.,contribution to the field.,0.8729073,0.87715316,0.8750251,25
good alternative to having to choose a fixed one.,significant advancement.,0.91866326,0.8500617,0.8830321,38
clearly presented results,clear explanations and logical flow.,0.8578909,0.8457883,0.8517966,26
"form of concave composed modular function, which is too limited.",specific types tested.,0.8872349,0.85514396,0.8708939,52
simple to capture complex functions.,limited in its scope.,0.8747847,0.8860678,0.8803901,26
baseline is limited (see questions).,demonstrates clear advantages.,0.8800793,0.81313276,0.8452826,27
"journal on computing 47.3: 703-754, 2018.",provides foundational insights.,0.8843841,0.7940833,0.8368046,35
"juntas. siam journal on computing, 45(3):1129–1170, 2016.",establishes important theoretical limits.,0.8677393,0.75737166,0.80880773,47
"the association for computational linguistics, pages 224–233. association for computational linguistics, 2012.","the association for computational linguistics, highlights practical applications.",0.9014754,0.8786148,0.8898983,50
for data augmentation,that effectively addresses the challenges of data augmentation.,0.91103256,0.9460296,0.9282014,43
when implemented correctly,in enhancing model performance across various tasks.,0.85700005,0.8776082,0.8671817,39
interpretation of the method is sound.,foundations laid out provide a solid basis for the proposed method.,0.87541354,0.900193,0.88763034,49
manuscript to show the effectiveness of the proposed lp-a3.,"study, showcasing the versatility and robustness of lp-a3.",0.9287953,0.93694806,0.9328538,42
provide the selection detail to make the manuscript self-contained.,provide a more detailed explanation of the selection criteria and its impact on performance.,0.8642899,0.874465,0.8693477,60
lp-a3 on cifra10/100 in a supervised classification manner? evaluation with other backbone networks rather than resnet-18 and resnet-50 is also important.,lp-a3 compared to other state-of-the-art methods across a broader range of datasets?,0.8847319,0.84274745,0.86322945,112
"dataset, such as imagenet","datasets, particularly in comparison to existing augmentation techniques?",0.8281713,0.8414613,0.83476335,53
"the author stated that some data augmentations are useless to apply data augmentation, which did not convince me.","this suggests that not all data may benefit equally from augmentation, highlighting the importance of selective application.",0.9035099,0.8987708,0.90113413,87
in the $l^p$ norm is a necessary complement to our current understanding of the approximation problem.,the approximation results presented in this paper provide valuable insights into the limitations and capabilities of neural networks in this context.,0.8749714,0.854317,0.86452085,110
the paper in a quite accessible way.,"them in a clear and structured manner, making the complex concepts more accessible.",0.889794,0.91674936,0.90307057,60
in practice these two norms can make a difference.,"however, it is not obvious how these results will translate into practical applications in neural network design.",0.8608645,0.8807387,0.8706882,85
policies via well-motivated structural-relation loss constraint,this approach effectively captures the complex dynamics of multi-agent environments.,0.8800073,0.85789764,0.8688118,66
various multi-agent environments,the experiments demonstrate significant improvements over existing baselines.,0.8758849,0.88299096,0.8794236,59
"the proposed method, as well as discussed.",these studies provide clear insights into the contributions of each part of the proposed method.,0.8784769,0.8672856,0.8728454,74
include a comparison with madt-online too.,authors should consider including comparisons with other state-of-the-art methods for a more comprehensive evaluation.,0.8557445,0.86379874,0.8597527,84
simpler transformer-based method madt performs comparable to the proposed method.,"in environments like smac (where number of agents > 2), the centralized decision transformer may become a bottleneck.",0.8443998,0.85969913,0.8519808,89
errors in the text,these should be addressed to improve the overall readability of the paper.,0.84140515,0.87230814,0.856578,61
"related works, the algorithms proposed in this paper achieve the best convergence rate with known condition number","the proposed methods effectively address the challenges posed by non-smooth outer functions, thus expanding the applicability of bilevel optimization.",0.8571422,0.8647508,0.86092967,114
but the previous works can not. it is good to mention more examples/applications of using non-smooth objectives.,"this may narrow the unique field of application of this work, i.e. this work can do more than just handle $l_1$ regularization, as the methods can be adapted to other non-smooth scenarios in various machine learning tasks.",0.84274393,0.8705032,0.8563987,161
cover the range of the task distribution,the proposed adversarial task up-sampling (atu) framework addresses this issue effectively.,0.8258227,0.84335124,0.83449495,70
more comments about the method (see below),appreciated the clarity in the explanation of the task up-sampling network and its objectives.,0.8631142,0.8573323,0.8602135,72
"classification, regression and cross-domain tasks",the performance across different datasets and meta-learning methods.,0.8792456,0.8710605,0.8751339,50
the improvements. the gap between mlti and the proposed method is not too much (except for isic).,the variability and reliability of the reported performance metrics.,0.8766346,0.8405143,0.85819453,65
see some more discussion and insights around it as i believe it's a more realistic scenario for few-shot learning,see a more in-depth analysis of how task augmentation affects generalization in these scenarios.,0.8901657,0.87006724,0.8800017,78
on the generation cost and how you incorporate task augmentation during meta-training?,on the training time and resource requirements for implementing the atu framework.,0.8827789,0.87612253,0.87943816,60
results would be better than the theoretical analysis in this regard.,theoretical claims would strengthen the overall argument of the paper.,0.90846574,0.8896359,0.89895225,47
"computation with large speed boost) compared to neural interpreters, are impressive.",the introduction of these features demonstrates a thoughtful approach to enhancing model flexibility and efficiency.,0.8685533,0.84022045,0.85415196,83
figures are well-made and very helpful.,the organization of the paper aids in understanding the complex concepts presented.,0.85872376,0.8714432,0.8650367,66
improved. e.g. perceiver io was evaluated on 6 different modalities (table 5 in their paper) and against non-general purpose baselines within each modality.,"to claim that nac is a stronger general purpose architecture, the scope of the comparisons (now only few-shot adaptation and ood generalization in cv datasets) and the number of baselines (now only perceiver io) both need to be reasonably expanded.",0.83237803,0.85393524,0.8430189,182
and will inspire or lead to future breakthroughs.,more comprehensive experiments across diverse datasets and additional baselines would strengthen the claims made in the paper.,0.8521573,0.8651577,0.8586083,100
with comprehensive details.,and presents a clear and coherent argument throughout.,0.8639407,0.8780826,0.8709542,44
by a large margin,demonstrating significant improvements in zero-shot transfer learning tasks.,0.8361127,0.8486811,0.84235,66
existing works even though the application scenario is new,"previously established concepts in the literature, lacking a groundbreaking innovation.",0.86510867,0.86911106,0.86710525,65
with initial hypothesis and then tests those hypothesis on cw10/cw20 benchmarks.,i like the fact that it uses pairs of tasks to come up with insightful observations about the transfer mechanisms.,0.85716856,0.8432315,0.8501429,82
still achieving state of the art performance in cw10/cw20,it effectively integrates the findings to enhance performance in continual reinforcement learning.,0.8681156,0.860329,0.86420476,65
do appreciate the authors being very upfront about the limitations of the work.,"hence, there’s a possibility that these findings are true only for the cw benchmarks, and further validation in diverse environments would strengthen the conclusions.",0.85234225,0.8857446,0.86872244,124
new to me. relevant literatures are well discussed.,the proposed approach seems innovative and provides a fresh perspective on private data generation.,0.85846925,0.8629839,0.86072063,75
algorithm and the experiments are missing (see my questions below).,"however, some details of the implementation could be elaborated further to enhance reproducibility.",0.8478818,0.8413089,0.8445826,74
and well organized.,the structure and flow of the paper contribute to its clarity.,0.85501504,0.8885949,0.87148166,51
"$\epsilon = 5$. also, it would be better if the performance is benchmarked on colored image datasets (e.g., cifar-10).","the authors only chose $\epsilon = 1$ and 10, corresponding to high and low privacy budget.",0.85569525,0.8481246,0.8518931,93
model used for personalized treatment selection,the paper incorporates a novel aspect (treatment grouping) in a standard framework for estimating individualized treatment rules.,0.85832655,0.88248,0.87023574,98
theoretical group-consistency property,the proposed method has a strong theoretical foundation and demonstrates consistency in recovering treatment group structures.,0.8556067,0.88022643,0.86774194,96
on synthetic and real data,the efficiency of the approach is experimentally validated through comprehensive simulations and a real data application.,0.842101,0.8692678,0.85546875,98
may be observed for several treatments/pathologies,the model is designed for continuous outputs whereas discrete ones may require additional adaptations for effective implementation.,0.83271396,0.8298292,0.8312691,102
the data in various situations,the model backbone is a linear regression and may underfit complex relationships in the data.,0.8389636,0.86109406,0.84988475,70
well-studied envy-freeness concepts in fair resource allocation to policy design in mdps.,this extends the existing frameworks of reward design by incorporating fairness considerations into the policy teaching process.,0.8793982,0.8585848,0.8688669,84
"what loss, providing a complete story behind the envy-free incentive design model.",these results are significant as they not only establish the existence of solutions but also provide efficient methods for their computation.,0.85708547,0.858748,0.85791594,104
"the rl, reward shaping, and fair resource allocation literature.",this contextualization helps to position their work within the broader discourse on fairness in multi-agent systems.,0.8576386,0.86641204,0.86200297,87
"knowledge of the reward and transitions, which is impractical for many settings.","the lp based approach requires exact knowledge of the agents' reward functions and discount factors, which may not be feasible in practical scenarios.",0.86853015,0.90085274,0.8843962,101
discussion and help the model become more clear.,this would enhance the accessibility of the paper and demonstrate the real-world applicability of their findings.,0.8722768,0.8852608,0.8787209,84
